5000 3000
1081 2247 -1.135273
1081 2269 -0.006563
1081 2683 -0.893364
1081 2947 0.104142
1082 736 0.209220
1082 1706 -0.151220
1082 1837 -0.175311
1083 2659 0.001317
1087 132 -0.228657
1087 638 0.281075
1087 1248 0.199886
1087 1455 -0.062417
1087 1785 -0.302446
1087 2619 -0.222376
1087 2884 -0.044295
1088 50 0.335134
1088 224 0.098736
1088 1811 -0.321434
1088 2156 -0.045221
1088 2703 -0.348835
1088 2954 -0.528511
1089 36 -0.886776
1089 85 -0.152799
1089 172 0.595272
1089 282 0.104995
1089 375 0.292733
1089 528 -0.164766
1089 845 0.825365
1089 993 0.276483
1089 1539 0.265919
1089 1678 -0.329424
1089 2307 -0.394685
1089 2368 0.562707
1089 2587 0.352791
1089 2969 -0.165627
1090 165 0.038779
1090 800 -0.100243
1090 1094 0.214574
1090 1741 0.203139
1090 1852 -0.506778
1090 2552 0.070605
1090 2734 0.089385
1093 205 -0.029667
1093 1305 0.307575
1093 1328 0.212711
1093 1989 -0.190504
1094 996 -1.182579
1094 2161 0.268339
1094 2937 1.552105
1095 183 -0.012576
1095 308 -0.004979
1095 337 -0.357668
1095 362 -0.011107
1095 415 -0.891605
1095 807 0.043640
1095 1373 -0.076535
1095 1428 -0.285297
1095 1443 0.126542
1095 1508 0.005210
1095 1613 0.006808
1095 1628 -0.119695
1095 1736 -1.105679
1095 1740 -0.202572
1095 2203 0.004375
1095 2533 0.012719
1098 497 0.610478
1098 1222 -0.219743
1098 1593 -0.270934
1098 1741 -0.114031
1098 1803 -0.021164
1098 2950 -0.531449
1099 615 0.701036
1099 916 -0.327576
1099 1685 0.771592
1099 1868 0.633143
1099 2662 0.713639
1101 149 0.000427
1101 671 -0.212613
1103 15 -0.085302
1103 359 0.024880
1103 366 0.015738
1103 1103 0.033374
1103 1452 -0.034821
1103 2175 0.006722
1105 20 0.517207
1105 156 1.221742
1105 695 0.542741
1105 2143 -0.533923
1105 2361 0.393488
1106 908 0.065127
1106 2051 0.671659
1108 104 -0.228123
1108 445 -1.577062
1108 835 0.441539
1108 853 0.140407
1108 911 1.094147
1108 978 0.239566
1108 1243 0.184339
1108 1281 -0.002070
1108 1335 -0.401770
1108 1377 -0.888083
1108 1412 -0.446506
1108 1789 0.037036
1108 2176 -1.303090
1108 2536 -0.001534
1108 2768 -0.095542
1110 583 0.383056
1110 1221 0.014205
1110 2259 -0.229584
1110 2704 -0.122758
1117 182 -0.659111
1118 106 -0.200747
1118 171 -0.003080
1118 543 0.171405
1118 1689 0.193856
1118 2392 -0.128645
1119 1812 1.143826
1119 2692 0.597613
1119 2862 0.758155
1120 143 -0.577344
1120 713 -1.460866
1120 996 -0.714090
1120 1828 -0.102192
1120 2485 -0.549036
1121 1261 0.747993
1125 643 0.506690
1125 1239 -0.372160
1125 2828 0.557860
1129 2428 0.477016
1130 801 -0.596200
1130 915 0.252466
1130 1102 0.549274
1130 1180 -0.068346
1131 2973 0.517518
1132 2152 0.553267
1132 2273 -1.203239
1136 277 -1.240398
1136 379 -0.435746
1136 471 -0.622620
1136 959 -0.184479
1136 1306 1.251429
1136 1461 -0.256015
1136 1591 -0.350088
1136 2636 -0.101665
1136 2711 0.092116
1138 158 1.940028
1138 227 0.735624
1138 812 0.428109
1138 1004 0.042157
1138 1655 0.537246
1138 1664 -0.010165
1138 2491 0.431374
1138 2797 0.080701
1139 662 0.136901
1139 720 0.497579
1139 1285 -0.149064
1139 1557 0.238959
1139 1567 -0.083147
1139 2664 -0.111835
1139 2776 0.136809
1139 2916 0.344865
1140 481 1.943556
1140 500 0.848574
1140 1721 1.216181
1140 2204 0.066894
1140 2679 -0.536383
1140 2778 -0.074793
1142 260 -0.070531
1143 630 -0.248575
1143 698 -0.007112
1143 1005 0.224125
1143 2688 -0.480524
1144 394 -1.830464
1144 748 0.180086
1144 1533 0.058194
1144 1610 -0.021445
1144 1718 -0.247278
1144 2350 1.736218
1146 1198 0.232671
1146 2025 -1.151402
1146 2835 0.594380
1147 277 -1.023992
1147 703 1.344851
1147 736 0.397214
1147 1582 0.528014
1148 335 0.009524
1148 419 -0.086705
1148 1519 -0.313277
1148 1766 0.903010
1148 2016 2.313363
1148 2335 -0.108778
1148 2448 0.470754
1149 1347 0.785563
1151 40 0.134296
1151 342 -0.083980
1151 813 -0.430741
1151 1336 1.269760
1151 1855 0.784644
1151 2704 0.789920
1151 2855 -1.618552
1152 1218 -0.284395
1152 1586 0.997277
1153 991 -0.219710
1153 2543 -0.353466
1155 214 -0.307972
1155 810 -0.023880
1155 897 -0.553560
1155 2720 -0.459411
1155 2959 0.244000
1156 719 -0.803755
1156 1142 0.032243
1156 1269 -0.210907
1156 1727 -0.074484
1156 1843 -0.625925
1156 2344 -1.448821
1156 2972 0.595973
1157 1291 -0.843811
1157 2144 0.670762
1157 2411 0.701098
1157 2582 -0.273304
1157 2628 0.069165
1158 1556 -0.539712
1158 2431 0.092928
1161 863 -0.506724
1161 1399 0.996727
1164 1446 0.058558
1165 442 -0.160432
1165 536 -0.194327
1165 1277 -0.114622
1165 2213 -0.266193
1165 2246 -0.078044
1165 2315 0.424289
1165 2369 0.031531
1166 406 0.184829
1166 1655 -0.204084
1166 1844 0.279724
1166 1924 -0.478373
1166 2043 -2.050771
1166 2070 -1.205924
1166 2600 0.320687
1167 688 1.934155
1167 2339 -0.566818
1168 340 -0.238513
1170 555 -0.081656
1170 803 -0.067005
1170 832 -0.041351
1170 1001 0.017441
1170 1117 -0.030180
1170 1270 0.032353
1170 1805 0.020503
1170 2788 -0.015508
1171 1116 0.963261
1171 1331 0.218622
1171 1357 0.734087
1171 1396 0.484333
1171 1528 0.130642
1171 1711 -0.700611
1171 2145 0.897057
1171 2693 -0.622505
1173 301 -0.166471
1173 311 -1.323524
1173 619 0.078117
1173 970 -0.306733
1173 983 0.472922
1173 1797 2.235118
1173 2387 -0.104976
1173 2666 -0.234015
1174 195 -0.852704
1174 311 0.754387
1174 1111 -0.346253
1174 1629 -0.046135
1174 1678 -0.433853
1174 1730 -0.047739
1174 2312 -1.018847
1175 2025 0.336502
1175 2143 0.088261
1175 2197 0.579968
1176 1176 -0.002329
1180 505 0.240531
1180 1757 -0.330387
1181 863 0.505389
1181 1151 -0.469398
1181 1676 -0.409457
1181 1846 -0.382473
1181 2218 0.713362
1181 2220 -0.515115
1182 559 -0.241862
1182 618 -0.223851
1182 972 0.578842
1184 1345 0.215309
1184 1432 -0.344905
1184 1571 0.089978
1184 1770 -0.425573
1184 2035 -0.964055
1184 2529 -0.706282
1184 2824 -0.333065
1184 2830 0.800480
1184 2878 -1.419174
1186 183 -0.084223
1186 188 -0.951032
1186 428 0.755055
1186 850 0.826924
1186 893 0.519821
1186 1100 0.125560
1186 1318 -0.531773
1186 2279 0.228753
1186 2886 -0.193508
1186 2900 -0.398498
1187 162 0.208291
1187 490 -0.113368
1187 646 -0.199775
1187 832 -0.004806
1187 1112 -0.058223
1187 1414 -0.193093
1187 2189 -0.356104
1189 715 0.589108
1189 2982 0.088909
1195 943 0.709741
1195 2107 -1.575116
1196 1176 -0.865392
1196 1334 0.083082
1196 2407 0.635137
1196 2589 0.134191
1196 2676 0.970351
1196 2809 -0.677495
1197 38 -1.233505
1197 669 -1.244018
1197 911 -0.000828
1197 1810 -1.400638
1199 242 0.716722
1199 484 0.774626
1199 862 0.269027
1199 1312 0.477941
1199 1698 1.013778
1199 1818 -0.861670
1199 1828 0.775111
1199 2308 0.507774
1199 2743 0.399861
1202 597 -1.446806
1202 907 -0.665675
1202 916 -0.122508
1202 2187 -0.727012
1202 2287 -1.027835
1202 2579 0.735572
1202 2805 0.653842
1202 2912 -1.146876
1204 168 0.458337
1204 631 0.433892
1204 1298 -1.895633
1204 1628 -0.887631
1204 2238 0.735676
1205 2288 -0.094159
1205 2488 -0.909555
1205 2657 1.017751
1206 1388 0.479878
1207 477 0.451153
1207 1989 0.074436
1208 623 -0.860945
1208 697 0.037650
1208 1301 0.411058
1208 2184 0.076688
1208 2924 0.121021
1209 1098 -0.385127
1209 1708 -0.400590
1209 1737 -0.280117
1209 2735 -0.553643
1212 43 0.150918
1212 94 -0.000015
1212 407 -0.000171
1212 701 0.322484
1212 872 -0.101201
1212 1889 -0.017812
1212 2648 -0.071791
1213 769 0.036045
1213 1960 0.540317
1213 2586 -0.176101
1213 2697 1.296360
1214 598 -1.842504
1214 742 -0.484714
1214 763 1.369977
1214 1092 -1.934595
1214 2287 0.217840
1214 2430 -0.325618
1214 2437 -0.259991
1214 2723 -0.713313
1214 2861 -0.844107
1215 1774 -0.356413
1215 2524 1.057551
1216 910 0.304484
1216 926 0.145768
1216 2022 0.230557
1216 2637 -0.110416
1217 654 -0.157588
1217 892 -0.204788
1217 1027 0.255919
1217 1199 -0.281097
1217 1754 0.157415
1217 1788 -0.465274
1217 2983 0.694909
1218 338 0.283422
1218 1035 -0.075838
1218 2566 0.171615
1219 1041 0.501868
1219 2035 -0.178949
1219 2560 0.229407
1219 2623 0.707523
1220 415 0.126431
1220 1033 0.000939
1220 1046 -0.158040
1220 1125 -0.075026
1220 1726 -0.010410
1220 1802 -0.741180
1220 2119 -0.052800
1220 2302 -0.104636
1220 2439 0.054814
1222 264 0.239196
1222 306 -0.413455
1222 968 -0.377618
1222 1839 0.037425
1222 2697 -0.391311
1224 900 -0.392117
1224 1031 1.991356
1224 2205 1.594475
1224 2739 -0.645751
1225 1249 0.290091
1225 1472 0.431266
1225 1698 0.139582
1225 2001 0.636840
1225 2177 -1.448575
1227 1621 0.912557
1227 1988 0.296977
1227 2555 0.455792
1228 475 0.820190
1228 1849 -0.198736
1230 865 2.186803
1230 1993 -0.767608
1230 2848 0.259483
1231 59 0.484730
1231 263 -0.426872
1231 1823 -0.611934
1231 1876 -0.365512
1231 2020 -1.265073
1231 2929 0.096886
1232 651 0.974080
1232 684 0.123712
1232 1805 -0.416876
1232 1951 -0.034055
1232 2063 -1.105460
1233 1392 0.299878
1233 1643 -0.745917
1233 2321 -0.789714
1233 2492 -0.109662
1234 1961 0.030408
1235 488 0.342233
1235 1381 -0.339726
1235 1542 -0.155709
1235 2780 -0.038409
1243 223 -0.111984
1243 399 -0.219575
1243 580 0.874140
1243 1048 -0.971516
1243 1194 0.054136
1243 1365 0.465608
1243 1893 -0.823847
1243 1989 -0.215125
1243 2072 0.126339
1243 2136 -0.615565
1243 2549 0.104207
1244 56 -0.167351
1244 522 0.289056
1244 899 0.218069
1244 954 -0.639616
1244 1141 -0.014945
1244 1158 -0.703418
1244 1393 -0.038256
1244 1517 0.174692
1244 2326 0.363135
1244 2409 0.272779
1244 2736 0.242591
1244 2847 -0.021252
1244 2901 0.080597
1244 2961 -0.703610
1244 2993 -0.004980
1248 340 -0.254896
1250 169 -0.132161
1250 1266 0.586169
1250 1862 0.016025
1250 1988 -0.637258
1251 1063 1.139273
1251 1694 -0.227050
1251 2716 -0.318030
1255 575 0.445866
1255 912 -0.051440
1255 985 0.216294
1255 1879 0.224530
1255 2109 -0.033576
1255 2225 -0.150701
1256 759 -0.272727
1256 1845 0.110482
1256 2066 -1.350453
1256 2851 -0.057020
1257 115 0.135344
1257 167 -0.677232
1257 274 0.694845
1257 311 0.415679
1257 921 0.361960
1257 1634 -0.084042
1257 2421 -0.627185
1257 2698 0.431416
1257 2742 0.545357
1259 458 0.346893
1259 2390 -0.445358
1259 2901 0.447170
1264 1315 -1.179843
1264 1615 -0.571013
1264 1795 -0.086744
1264 2548 -0.093052
1264 2918 -1.000523
1265 985 -0.463001
1266 454 0.135675
1266 1983 -0.505485
1268 652 -0.068832
1268 790 0.000708
1268 1029 0.014896
1268 1033 0.409762
1268 2596 1.173943
1268 2813 0.077485
1268 2894 0.067854
1270 772 -0.775286
1270 1114 0.646956
1270 1167 0.936568
1271 1722 0.390543
1272 132 0.097927
1272 1541 -0.257476
1272 1921 0.061505
1272 2412 0.103604
1272 2725 -0.293090
1273 438 1.230277
1275 440 -0.436753
1275 442 0.179494
1275 499 -0.100765
1275 1187 0.483434
1275 1644 0.018395
1275 1677 -0.024117
1275 2138 0.495777
1276 24 0.461157
1276 397 -0.235588
1276 408 0.974645
1276 858 1.806888
1276 1627 -0.025506
1276 2001 0.283572
1276 2127 0.555728
1276 2205 0.233445
1276 2255 -0.141936
1276 2627 -0.017134
1276 2864 -1.119701
1279 185 0.387509
1279 858 -0.534540
1279 1236 0.195050
1279 2654 -0.255748
1280 138 -0.178015
1280 677 0.058481
1280 1572 0.034786
1280 2270 -0.400235
1281 538 -0.425875
1281 731 0.615643
1281 2106 -0.218381
1281 2454 1.255491
1282 39 -0.198538
1282 169 0.776468
1282 261 0.329109
1282 773 -0.952926
1282 1480 0.101590
1282 1937 -0.199927
1282 2666 -0.181688
1282 2813 -0.469566
1283 536 -0.453369
1283 833 -0.283446
1283 1835 0.351803
1283 2693 -0.451510
1284 1354 0.469256
1284 1378 -0.172571
1284 2821 0.355604
1286 64 -0.513950
1286 382 0.000680
1286 510 -0.745631
1286 735 0.123705
1286 759 1.648564
1287 2315 -0.037830
1287 2767 0.143875
1288 138 -0.426238
1288 594 -0.015710
1288 659 -0.983289
1288 677 0.140027
1288 688 -0.195461
1288 804 -0.204982
1288 1187 -0.002108
1288 1376 0.586790
1288 1572 0.083292
1288 2270 -0.958324
1288 2940 -0.174922
1289 1200 -0.400161
1289 1324 -0.141547
1289 1328 0.147703
1289 2246 0.377691
1290 205 -0.059546
1290 364 -0.024655
1290 366 -0.022779
1290 597 -0.086548
1290 1305 0.617361
1290 1328 0.426951
1290 1493 0.052348
1290 1989 -0.382378
1290 2081 -0.377239
1292 312 -0.290578
1292 779 -0.238862
1292 1607 0.068188
1292 2190 0.769285
1294 815 0.402994
1294 2688 -0.327727
1297 457 0.078308
1297 1896 -1.169935
1297 1906 0.943111
1297 2170 0.041862
1299 191 -0.472784
1299 215 -0.572649
1299 524 -0.371107
1299 1351 -0.028938
1299 1367 0.029162
1299 1858 0.020275
1299 1864 -0.407169
1299 1983 -1.079962
1299 2410 0.008272
1299 2412 -0.071742
1300 78 0.591220
1300 1535 0.214697
1300 2709 0.208278
1300 2950 0.015722
1301 52 -0.113241
1301 142 0.318984
1301 237 0.001192
1301 832 0.090270
1301 970 0.339788
1301 1633 0.957731
1301 2630 -0.337063
1302 1165 -0.667065
1303 403 -0.322594
1303 881 0.140981
1303 1211 1.878292
1303 1340 0.502719
1303 1435 0.451018
1303 1443 0.493197
1303 1514 -1.602594
1303 1982 0.422103
1303 2120 0.221274
1303 2539 -0.887392
1303 2878 0.643568
1304 323 -0.372241
1304 1868 -0.296435
1304 2622 0.771641
1305 455 1.108819
1305 1639 0.006721
1305 2166 -0.379675
1309 700 -0.012012
1309 981 0.205695
1309 1510 0.736480
1309 2060 -0.242020
1309 2312 -0.471257
1310 681 1.082309
1310 823 0.013764
1310 1801 0.406027
1310 1892 0.571745
1310 1909 -0.008805
1310 2709 0.151106
1311 443 1.587512
1311 524 -0.134529
1311 765 -0.390739
1311 898 0.918178
1311 1128 0.292396
1311 1554 -0.284261
1311 1948 1.134325
1311 2360 0.810233
1311 2417 1.175261
1311 2458 -0.017326
1312 324 0.577724
1312 491 -0.018533
1312 676 0.374073
1312 856 -0.127744
1312 1092 0.225833
1312 1673 -0.097490
1314 1053 0.016608
1314 1058 -0.304212
1314 1351 0.575060
1314 1501 -1.305307
1314 1739 -0.516284
1314 1875 -0.284890
1314 1988 -0.955143
1314 2554 -0.077052
1314 2846 -0.415276
1315 1600 -0.080304
1315 2055 -0.158066
1315 2288 0.167748
1315 2362 0.553057
1315 2381 -0.048804
1319 1374 0.336205
1319 1858 0.527739
1319 1982 0.639592
1319 2221 -0.210045
1319 2741 -0.822671
1319 2984 -0.647222
1323 1425 -0.180386
1323 2648 -0.451068
1324 683 -0.105515
1324 1056 -0.577044
1324 1451 -0.158931
1324 2281 -1.231624
1326 1041 0.379275
1326 1397 0.362206
1326 1553 0.008127
1326 1673 -0.044175
1326 1892 0.541233
1326 1903 0.257943
1326 1918 0.096326
1326 2814 0.195578
1330 291 0.477716
1330 1216 0.118027
1330 1554 -0.333307
1330 1721 0.193434
1331 22 -0.029203
1331 555 0.046810
1331 807 0.060340
1331 1628 0.063073
1331 1923 -0.082748
1331 2930 0.044832
1332 51 -0.015865
1332 1659 -0.603487
1332 2347 -1.410150
1332 2415 1.137477
1332 2771 -0.423658
1332 2894 -0.924205
1335 2800 -0.110320
1335 2871 -0.145317
1338 288 -0.141268
1338 1460 0.258289
1340 195 0.015132
1340 410 0.008326
1340 731 0.142386
1340 889 -0.371087
1340 979 0.002452
1340 1149 -0.005774
1340 1402 1.096043
1340 1543 0.012548
1340 1545 0.720687
1340 1557 -0.009091
1340 1636 0.525415
1340 1665 0.334067
1340 1758 -0.005382
1340 1881 -1.126427
1340 1967 0.008914
1340 2161 0.011460
1340 2310 -0.461304
1340 2468 0.011178
1340 2509 -0.312052
1340 2672 -0.107155
1342 259 0.329488
1342 2008 0.560254
1343 2284 0.406224
1343 2373 0.818009
1343 2921 -1.307332
1345 55 -0.250768
1345 375 -0.494165
1345 634 0.181591
1345 668 0.520813
1345 737 -0.531830
1345 1169 -1.183285
1345 1249 -0.175561
1345 1271 -0.016429
1345 1312 -0.411100
1345 2084 -0.760312
1345 2304 0.123930
1345 2360 -0.455166
1345 2381 0.261055
1345 2644 -1.219124
1345 2656 -0.089098
1345 2770 -0.156394
1345 2836 -0.417079
1349 108 -0.251667
1349 526 -0.373200
1349 1462 -0.278496
1349 1791 -0.706674
1349 2081 -0.577863
1349 2471 0.531069
1349 2522 -1.058792
1349 2989 -0.065996
1350 1255 -0.089532
1351 1715 1.130360
1351 1837 -0.645214
1351 2662 0.428089
1357 94 -0.007564
1357 113 -0.427858
1357 340 0.076772
1357 509 0.076978
1357 551 0.425617
1357 674 -0.033768
1357 2350 -0.273186
1364 305 -0.554578
1364 342 -0.920988
1364 1440 1.136089
1364 1897 -0.596985
1366 440 -0.229754
1369 133 0.232742
1369 1083 -0.072430
1369 2811 -0.021356
1372 1051 -1.179972
1372 1106 0.499482
1372 1159 0.745447
1372 1439 0.923700
1372 2005 -0.986079
1374 291 0.620240
1374 1516 -0.466472
1374 2822 0.988117
1375 283 0.011992
1375 1782 0.462885
1375 2694 -0.452287
1376 2229 -1.079559
1376 2791 1.289692
1377 1841 0.211303
1377 1855 -0.157603
1377 1879 0.224926
1380 177 1.045661
1380 1643 -0.856505
1381 620 -0.158046
1381 1539 0.049962
1381 1896 0.088133
1381 2500 0.688547
1384 355 0.171221
1384 357 -0.282612
1384 923 -0.132248
1384 1038 -0.269957
1384 1500 -0.673775
1384 2284 0.072023
1384 2324 -0.922331
1384 2771 -0.746308
1387 1152 0.113363
1387 2819 0.320520
1387 2900 0.143106
1388 160 0.000772
1388 357 0.001346
1388 611 0.001035
1388 2780 -0.000323
1388 2813 -0.000075
1391 33 -0.339526
1391 140 -0.604163
1391 375 -0.223049
1391 634 -0.839902
1391 696 1.109361
1391 718 0.266917
1391 1360 0.044570
1391 2068 0.348981
1391 2326 -0.532928
1391 2617 -0.800690
1391 2765 -0.630520
1391 2982 -0.032426
1392 1910 -1.006800
1393 48 -0.124953
1393 978 0.816066
1393 1397 0.033611
1393 2366 -0.733132
1394 345 -0.152465
1394 754 -0.611103
1394 920 0.110087
1394 1544 0.029240
1394 1574 -0.307480
1394 1598 0.197772
1394 1912 0.033638
1394 2350 1.223310
1395 482 0.376868
1395 1765 0.732780
1395 2289 0.469832
1395 2440 0.350807
1396 748 -0.032997
1396 1305 0.012060
1396 1649 -0.020738
1396 1653 -0.105692
1396 1702 -0.000672
1396 1803 -0.156590
1396 1893 -0.000926
1396 2225 -0.340885
1396 2357 -0.185869
1396 2497 0.104697
1399 651 0.132966
1399 791 -0.464253
1399 847 0.053908
1399 1163 0.787857
1399 1957 0.069619
1399 2481 -0.027032
1401 869 1.012701
1401 2027 0.696943
1403 112 0.826779
1403 946 0.617493
1403 1248 0.069264
1403 2293 0.229250
1403 2594 -0.190095
1405 123 0.031794
1405 2416 0.005810
1407 816 0.026513
1407 1433 0.094583
1407 1532 -0.213453
1407 1967 -1.486320
1408 131 0.563046
1408 280 1.120702
1408 1706 1.392793
1409 171 -0.814594
1409 1121 -0.586905
1409 1941 1.063297
1409 2205 -0.821908
1409 2408 0.165398
1411 684 0.823910
1411 1005 0.128438
1411 2489 1.163892
1411 2641 -1.023525
1413 112 0.116591
1413 647 -0.177239
1413 2350 0.252691
1413 2617 0.321364
1413 2989 -0.436803
1414 90 -0.451214
1414 540 -0.305072
1414 600 0.447464
1414 1662 -0.065178
1414 1674 -0.673836
1414 2071 -0.401085
1414 2210 0.061431
1414 2704 -0.373997
1414 2874 0.132863
1415 1415 0.446844
1415 1949 0.216642
1416 95 -0.306017
1416 1112 -0.036120
1416 1796 0.266400
1416 2573 -0.671190
1416 2958 -0.389595
1417 456 0.010365
1417 1492 -0.388243
1417 1956 -0.191004
1417 2370 -0.295375
1419 695 0.039127
1419 720 0.173706
1419 1355 0.417636
1419 1551 -0.591958
1419 1659 -0.914782
1419 1962 -0.802643
1419 2202 -0.795070
1419 2685 1.653761
1421 1215 0.624000
1421 2370 0.401760
1421 2411 -0.514080
1422 159 0.798769
1422 587 0.323756
1424 18 -0.125516
1424 27 0.146424
1424 186 0.281002
1424 828 -0.023931
1424 1550 -0.065222
1424 1799 -0.183913
1424 2880 0.110035
1425 380 0.751422
1425 780 -0.375221
1425 1076 -0.607790
1425 2192 0.973137
1425 2860 0.124093
1427 622 -0.569226
1427 1466 1.042736
1427 2630 -0.014247
1429 556 0.204250
1429 649 -0.462326
1429 803 -0.342471
1429 853 0.416888
1429 1029 -1.267695
1430 1760 -0.185391
1430 2142 -0.205485
1432 354 -0.502616
1432 418 -0.198147
1432 551 0.021553
1432 1029 0.211936
1432 1229 -0.023002
1433 509 -0.020424
1433 1387 0.014661
1433 1452 -0.036642
1434 1869 -0.146324
1435 507 0.717503
1435 764 0.004125
1435 2399 -0.037476
1435 2411 0.199994
1436 727 -0.366372
1436 1673 0.308770
1436 2471 -0.015616
1437 19 0.417997
1437 770 -0.162495
1437 2724 0.023878
1438 801 -0.272701
1439 225 -0.384202
1439 305 -0.197507
1439 426 0.067059
1439 858 -0.122118
1439 940 -0.279749
1439 2854 1.113800
1440 169 -0.761162
1440 238 0.864476
1440 1543 0.028680
1440 1936 -0.062652
1442 1559 0.569129
1442 1998 -0.447855
1442 2797 -0.614039
1442 2807 0.298945
1442 2854 -0.187152
1445 156 -0.243273
1445 403 0.088362
1445 520 0.191034
1445 735 0.239261
1445 1966 -0.382213
1445 2033 0.746791
1445 2579 -0.566028
1445 2589 0.256173
1448 511 -0.065701
1448 2760 -0.110261
1448 2817 -0.048930
1450 699 0.817445
1450 1017 -0.394008
1450 1432 -0.218524
1450 1992 -1.038311
1450 2689 -0.364796
1451 1082 0.447471
1451 1330 0.034232
1451 1605 -0.216221
1451 1947 -0.214547
1451 2588 0.035170
1452 359 0.246125
1452 619 0.074180
1452 621 0.118115
1452 735 0.026571
1452 1221 0.109329
1452 1307 -0.084128
1452 1315 -0.423469
1452 1556 0.203824
1452 1951 0.135907
1452 2322 0.087428
1452 2869 0.375190
1454 301 -0.198988
1454 1088 -1.520730
1454 1362 0.763297
1454 1585 -0.009894
1454 2262 0.162925
1454 2359 -0.225800
1454 2895 -0.396434
1457 328 -0.251642
1457 1373 0.048436
1457 1503 0.305785
1457 2294 0.060962
1457 2336 0.368391
1457 2408 0.293179
1459 188 -1.290742
1459 337 -0.981547
1459 502 -0.170994
1459 850 1.122303
1459 995 -2.549532
1459 1100 0.170410
1459 1102 -0.893176
1459 1964 -1.202303
1459 2138 0.291702
1459 2279 0.310464
1459 2885 0.280497
1464 5 0.156545
1464 615 0.159790
1464 2080 0.013338
1464 2587 0.372431
1466 844 0.157755
1466 1145 -0.275362
1466 1218 0.294040
1466 1402 0.316694
1466 2289 -0.154978
1466 2467 -0.116482
1467 217 -0.353667
1467 1621 0.553827
1467 1733 -0.017924
1467 2164 0.145564
1467 2649 -0.079726
1467 2768 0.023349
1469 102 0.152866
1469 752 -0.066449
1469 1442 0.114263
1469 1729 -0.039877
1469 2463 0.045302
1469 2493 -0.048767
1470 1081 0.015136
1470 1484 -0.240692
1470 2314 -0.807185
1470 2516 -0.546424
1471 531 0.373277
1471 1805 -0.214969
1471 2125 0.224638
1471 2290 -0.053486
1475 665 -0.537231
1475 784 0.236973
1475 1661 0.264972
1475 2984 -0.380514
1477 78 0.191293
1477 773 -0.542076
1477 864 -0.564157
1477 870 -0.558823
1477 1371 0.106497
1477 1827 -0.080714
1477 2484 -0.186308
1477 2805 -0.053247
1477 2845 -0.313819
1477 2879 -0.136956
1477 2942 -0.197958
1481 82 -0.057236
1481 1376 -0.008838
1481 1509 -0.000520
1482 139 0.963577
1482 1277 -0.670611
1482 1649 -1.115557
1482 2017 -0.332690
1483 153 0.829719
1483 420 1.902765
1483 1382 0.292938
1483 2507 -0.747579
1483 2709 -0.618062
1483 2812 0.183075
1483 2945 1.202907
1486 822 -0.013802
1486 910 0.091769
1486 1618 -0.131684
1486 2340 -0.100682
1487 262 -0.397203
1487 473 -1.110734
1487 891 -0.015272
1487 976 -0.113988
1487 1048 0.204966
1487 1223 0.004785
1487 1376 -0.002593
1487 1495 0.033271
1487 1783 -0.615311
1487 2113 1.213512
1487 2654 -0.466218
1487 2966 0.000180
1488 2070 -0.143356
1488 2177 -0.404494
1490 480 -0.002222
1490 541 -0.233902
1490 842 0.036329
1490 952 0.194593
1490 1562 -0.033769
1490 2945 0.149094
1491 599 -0.743263
1491 624 0.055438
1491 2095 0.030600
1491 2111 0.097187
1491 2491 0.029944
1491 2696 -0.146191
1492 1956 0.131497
1494 1779 -0.034386
1494 2044 -1.335807
1494 2160 -0.051360
1494 2268 0.013459
1494 2754 -0.930953
1495 790 -0.110885
1495 1763 0.090129
1495 2201 -0.030316
1495 2438 0.049330
1495 2663 -0.093257
1495 2827 -0.145501
1497 148 0.957135
1497 764 0.052075
1497 1869 1.103177
1497 2724 -0.222043
1499 257 -0.048685
1499 1220 -0.642920
1499 1470 -0.015623
1499 2904 1.546330
1500 488 0.230850
1500 780 -0.055944
1500 1213 -0.086745
1500 1967 -0.003675
1500 2113 -0.102772
1500 2565 0.457074
1500 2753 0.036920
1504 524 -0.734653
1504 1628 0.612160
1504 1788 0.087676
1504 1792 0.369173
1504 2368 -0.499959
1504 2433 1.391169
1504 2612 0.706134
1504 2849 0.253222
1506 104 0.104959
1506 291 -0.061565
1506 742 0.400153
1506 910 -0.034213
1506 1354 0.218407
1506 2254 -0.206911
1506 2416 -0.291577
1506 2674 -0.274402
1506 2741 0.001252
1506 2835 0.366311
1507 299 0.003892
1507 1164 0.541049
1507 1548 0.230147
1508 185 1.166444
1508 1649 0.150512
1508 1651 1.270669
1508 1726 0.047717
1508 2067 -0.016206
1509 1344 0.006774
1518 2733 0.183767
1518 2804 0.001336
1519 1264 0.064211
1521 365 -0.015346
1521 487 -0.456939
1521 1180 -0.006138
1521 1806 -0.045665
1522 91 0.020645
1522 260 1.081484
1522 480 0.458208
1522 546 1.024695
1522 758 0.353929
1522 815 -0.081284
1522 1061 0.025431
1522 1485 0.014452
1522 1821 0.283593
1522 2279 0.405469
1522 2470 0.006870
1522 2821 0.028682
1525 2734 -0.420805
1525 2764 -0.535788
1525 2846 0.533048
1531 784 -0.029075
1531 1811 0.105830
1532 306 0.099027
1532 1174 0.499917
1532 1251 -0.220197
1532 1810 0.453032
1532 2881 -0.451733
1535 122 0.186982
1535 257 -0.116196
1535 712 0.416931
1535 905 -0.692691
1535 1354 0.237277
1535 1402 0.076333
1536 842 -0.579537
1536 1809 0.405768
