10000 10000
2276 2367 0.410000
2276 3816 -0.169100
2277 5230 0.427200
2278 5111 0.616200
2279 5813 -1.469700
2281 221 0.228400
2282 4144 0.179600
2285 4799 -1.968600
2286 3731 0.048700
2289 2983 0.638400
2289 8223 -1.199500
2290 4621 0.272600
2292 4508 -2.957400
2292 8083 0.146300
2293 3411 1.294600
2293 7059 -0.000600
2293 9836 -0.405100
2295 6412 1.254100
2295 8998 -0.697900
2296 2744 0.381800
2297 9128 -0.273200
2298 1530 -0.078700
2298 2932 0.497200
2298 5547 -0.495000
2298 6969 -0.344800
2300 1863 -0.159500
2301 6674 -0.862900
2302 1409 -0.416700
2302 1971 1.747900
2302 1984 1.426900
2302 9870 -0.348500
2303 4613 -0.001600
2304 772 -1.022600
2304 6312 0.005400
2304 7960 0.250700
2305 321 -0.650600
2305 4643 -0.725200
2306 3820 -1.269000
2306 5983 1.471200
2306 6863 -1.141400
2307 852 1.453000
2307 6567 -1.278600
2307 7644 -0.892600
2309 1470 -0.413600
2309 6500 0.651800
2309 8738 -0.823200
2310 560 -0.038000
2311 3415 0.526100
2313 1025 -0.603300
2313 4648 1.398700
2314 6392 0.504400
2315 931 0.577700
2316 189 -1.130700
2316 6329 -0.104700
2317 2218 -0.630700
2318 1282 1.218000
2318 7619 0.113200
2319 1993 -1.348200
2319 6494 0.276800
2319 6746 0.734000
2320 6446 -1.575500
2321 8875 -0.159300
2322 495 0.121200
2322 1388 0.848700
2322 5281 -0.075500
2323 3040 1.096200
2325 8087 1.138400
2326 4996 0.033000
2326 9961 0.394700
2329 8763 2.008200
2330 2391 -1.117200
2331 4049 0.083300
2335 9062 -0.103900
2335 9875 -0.303800
2337 8331 0.031800
2338 4394 -0.980900
2339 4011 -0.544900
2341 3886 0.144500
2342 141 -0.889100
2342 3131 -0.518300
2342 5651 0.324500
2342 9224 -2.865400
2343 933 -1.995100
2344 6303 1.557300
2345 9824 -1.260400
2346 2370 -0.248100
2346 6171 0.155700
2346 6837 1.977800
2347 9069 0.606800
2347 9451 -1.105100
2348 4857 -0.883100
2349 989 0.942100
2349 8276 0.014100
2350 1250 0.672800
2351 2889 1.210000
2352 852 1.082800
2352 1809 -0.991900
2352 4665 0.145800
2352 6804 0.500500
2353 9981 -0.155700
2354 4585 0.492000
2356 3756 -0.330100
2357 4719 -0.846100
2357 5762 1.868200
2358 2995 -0.601300
2359 4963 0.747700
2359 7223 -2.529300
2359 7231 1.952000
2359 8748 -1.573200
2360 7760 -2.800800
2361 4145 -2.036600
2363 2750 -2.413400
2365 5056 0.282800
2365 6071 0.755000
2366 5006 0.156400
2367 9640 -0.291900
2368 9266 -0.157300
2370 2328 -0.611700
2372 8525 -0.279000
2373 1359 0.077600
2374 7791 -0.352100
2376 2004 0.772200
2376 3121 0.102900
2376 7397 -0.153900
2376 7751 0.183000
2376 9231 0.244800
2377 2404 1.167800
2379 1838 0.172400
2379 2868 0.784700
2379 6774 -0.251000
2379 7208 1.386500
2380 28 0.097500
2380 2896 1.259400
2380 6408 -0.046600
2381 1331 -1.045900
2381 3190 0.894400
2382 313 0.948300
2382 9398 0.218100
2383 3924 0.089500
2383 5400 -0.477300
2384 3140 -1.450500
2386 1 0.789700
2387 586 -0.876200
2387 2708 1.030100
2387 4064 0.184200
2387 7820 -1.400100
2389 7342 0.751000
2390 3578 0.997400
2391 3121 -2.105200
2392 6448 0.919500
2393 1998 -0.015400
2395 7347 -2.074800
2396 369 1.009700
2397 5894 0.150000
2398 243 -0.347700
2398 5929 1.699000
2399 266 -2.030400
2399 3901 1.307200
2399 8176 -1.401600
2399 9471 -1.001800
2400 2309 0.423000
2400 5085 0.812000
2400 7658 -0.321500
2400 8753 0.344200
2402 7905 0.144600
2403 3401 0.310200
2403 4378 0.319200
2404 7843 0.636400
2404 9643 0.146700
2405 1755 -0.133200
2405 3025 0.737600
2405 6563 0.179700
2406 290 -0.992100
2408 893 0.230900
2408 8377 -1.348600
2409 3446 0.523400
2409 4300 1.138900
2410 4656 -0.157400
2410 9684 -1.149800
2411 1791 0.352900
2411 9859 1.609500
2412 4898 -0.981900
2413 47 0.441200
2414 6209 0.704100
2414 7492 0.285000
2415 1516 -0.526800
2415 4975 0.504600
2415 6321 2.375900
2415 7691 0.717200
2416 55 0.268600
2416 1567 1.077500
2416 2881 -0.569400
2416 4916 1.035600
2420 1273 1.070800
2420 1447 -0.955600
2421 970 0.322200
2421 5016 1.264600
2421 5079 -0.602100
2422 6780 0.759000
2422 7114 -0.161400
2424 5584 0.141900
2424 8398 0.566200
2425 9338 -1.286600
2426 573 0.327700
2426 1603 1.208700
2426 2211 0.671600
2426 3549 -0.196200
2428 1808 0.256200
2428 2219 -0.907500
2428 3022 -0.656600
2431 7338 0.098900
2432 3330 -0.875500
2432 7514 -1.538300
2432 9138 0.111900
2432 9227 1.359100
2433 3634 0.315600
2434 1457 0.647800
2434 6093 0.174300
2435 709 0.091200
2436 6305 0.928700
2436 9477 0.939400
2437 1565 0.242000
2438 784 1.773300
2439 1046 1.192900
2439 3236 2.062700
2439 8314 -0.115300
2440 4183 0.658000
2443 5954 -0.442200
2444 2669 -2.441200
2444 8003 0.277500
2445 1700 0.294100
2445 4734 -0.578800
2447 270 -0.229200
2447 8755 -1.364500
2448 6413 -0.649300
2448 9700 -0.075000
2450 7507 0.606500
2452 3772 0.519600
2452 4976 -1.812800
2452 5545 1.749600
2452 9820 0.244100
2453 9975 -0.087300
2454 1314 0.197800
2454 4525 -0.230900
2455 2145 0.638700
2456 8304 -0.999300
2456 9207 -0.676900
2458 4339 -0.185300
2458 9270 -0.053400
2459 8389 0.109200
2460 7204 0.017100
2461 1269 0.942500
2463 4163 0.325500
2464 679 1.022800
2464 4732 -0.879800
2465 1973 -1.185200
2465 5348 -0.428700
2467 4360 -1.799800
2467 4749 -1.305100
2467 5933 0.892600
2468 5145 1.788700
2468 7623 -0.858700
2469 1927 -0.377000
2469 7299 -0.653000
2469 7991 0.059600
2470 7385 1.001200
2471 1224 -1.005600
2471 8391 -0.689600
2472 3352 1.172400
2475 1132 -0.829100
2475 6940 -0.597400
2475 9483 0.842300
2476 6967 1.337800
2477 1227 -0.689300
2477 6269 0.953200
2477 6659 -0.147600
2477 7203 1.505000
2477 8418 -0.655300
2478 8798 1.218800
2479 139 -0.387600
2479 8746 -1.101000
2480 1695 -0.946800
2480 2227 0.378400
2480 4054 -0.542800
2481 2032 1.139300
2481 3962 0.144000
2481 9678 0.948000
2482 4502 -2.356600
2482 4888 -0.174100
2482 7778 -1.239100
2483 826 -1.721400
2483 1055 -1.315100
2484 5292 1.527800
2484 7014 -0.832500
2484 7698 -1.170500
2484 9505 -0.648800
2485 4584 -0.260700
2485 7652 -1.352700
2485 8341 0.092400
2486 6807 -2.862700
2486 7229 0.297200
2487 4948 0.437200
2488 7684 0.433300
2489 1494 0.382800
2489 5444 0.241100
2490 3173 0.574900
2491 938 -1.035000
2491 4141 0.781300
2492 6667 -1.905500
2493 2996 -0.259700
2494 4245 1.405700
2495 471 0.278200
2496 1997 -0.070400
2497 1840 0.466000
2499 1670 -0.338100
2499 2912 -1.036100
2499 6973 0.457400
2499 7017 -0.716600
2500 2302 -0.670100
2500 5604 1.049900
2502 477 -1.791600
2503 415 1.047600
2505 6069 -1.180500
2505 8702 0.431900
2506 5710 -1.088700
2510 2395 1.481300
2510 7435 0.263100
2512 3186 1.170800
2516 176 -1.571400
2516 1663 -0.733000
2516 2525 -0.242300
2516 4798 1.151500
2516 7234 -2.247900
2517 6938 -1.125400
2517 9302 0.692100
2520 2354 -1.615400
2520 2443 1.195400
2520 3501 1.073400
2520 6702 1.432500
2521 4897 0.084400
2523 5148 0.241400
2524 2500 -1.473000
2525 4530 -0.747800
2525 4713 2.148100
2525 6069 -0.090800
2526 4608 1.337500
2526 6697 1.740900
2527 275 0.407700
2527 8444 1.048100
2528 1255 0.750200
2528 5489 0.955500
2528 7231 -1.564500
2530 4808 -0.759900
2531 2873 -0.161200
2534 849 -0.869500
2534 7915 0.701700
2534 7980 -1.806900
2535 5395 -0.408500
2535 5592 -1.341400
2535 6563 -0.635700
2536 9044 -0.659200
2537 5913 1.306400
2537 6319 -0.006200
2538 5119 -1.636900
2539 844 -0.915000
2539 2581 0.117400
2539 3114 -0.581200
2539 4406 1.148400
2540 1885 1.134900
2542 3153 0.699500
2542 3339 -1.286100
2542 6107 0.111100
2543 5831 0.005300
2544 6451 -0.277400
2544 6588 0.747700
2544 9707 -0.180400
2545 2057 1.009500
2545 6294 2.765300
2546 3809 0.747800
2546 9395 0.373100
2547 1290 -0.273300
2547 6043 -0.053900
2548 155 -0.501800
2549 7129 0.278900
2549 7597 0.248700
2549 9642 1.248500
2550 8334 0.008900
2551 8770 -1.110100
2552 85 -0.474800
2552 949 0.038700
2552 6128 0.158000
2553 703 -0.815500
2554 2165 1.481400
2554 4364 0.940800
2555 934 -0.701400
2555 2349 -1.340000
2555 9883 -0.211600
2556 7126 -0.646900
2557 497 -0.008600
2557 1574 -0.823900
2557 1789 -0.237200
2557 7367 -0.659400
2559 8087 -0.959900
2559 9119 0.001000
2560 1129 -0.433900
2560 8299 -1.094300
2561 7059 1.108800
2563 2514 -0.348300
2563 8803 -0.713800
2564 3787 -0.364700
2565 5538 -1.079000
2566 6552 -0.631400
2567 2696 -0.455300
2567 7022 0.506000
2569 1480 1.486700
2569 6862 -0.547000
2571 9413 -1.316300
2572 6427 1.021500
2573 1537 -0.909800
2573 2107 0.463200
2573 3247 -1.246400
2576 3672 -0.356200
2577 3485 -0.845700
2577 8473 0.034300
2578 3780 0.191000
2578 9234 -0.795800
2579 2264 0.560800
2581 2753 0.663000
2582 7661 1.209400
2582 8248 0.040400
2584 2257 0.093200
2585 2112 0.900200
2586 9364 1.156800
2587 3227 1.887400
2587 3685 1.116000
2588 7177 1.670700
2588 7835 1.057200
2589 2905 0.138600
2589 5110 0.492100
2591 1903 0.113800
2592 3038 0.224900
2595 6228 1.385900
2596 1421 0.011200
2596 8769 -0.200700
2597 2167 1.237800
2597 3078 -0.250400
2599 16 0.642600
2599 2380 0.686600
2599 3742 -0.272100
2599 4524 0.728000
2600 2166 0.835700
2601 9255 -0.473700
2602 3950 -0.801000
2602 8586 0.441600
2603 5407 0.279900
2603 9495 1.626700
2604 6 0.572600
2605 967 -0.131200
2605 2750 -0.907100
2606 3701 0.048400
2606 9673 0.163700
2607 1209 0.237200
2607 6256 -0.358100
2609 9938 -1.037400
2611 147 0.016100
2611 8410 -2.590600
2612 5415 -0.529000
2613 8166 -1.404900
2613 8310 -1.205100
2614 18 1.237800
2614 4395 -2.249600
2614 8584 -0.476200
2616 3618 -0.135300
2617 2734 0.379400
2617 3253 -1.637800
2617 5302 -0.695400
2617 8018 -0.974600
2619 1638 -1.923800
2619 8221 1.654100
2620 2420 -1.256600
2620 3750 1.369900
2620 6686 0.583500
2620 7088 0.679900
2620 8469 -0.879000
2621 8874 0.551300
2622 3325 -0.153000
2622 6010 0.829400
2622 8131 0.119700
2624 3722 0.784600
2624 7346 -0.299600
2625 5064 0.858200
2625 9572 -0.698100
2626 512 -0.818800
2626 2765 0.016500
2627 1335 2.751100
2627 9896 0.564600
2629 2287 0.223400
2629 2502 -1.884600
2629 9553 1.251200
2631 3830 -0.418600
2631 8260 -0.332200
2632 0 0.828600
2632 429 0.434100
2632 8201 -0.269200
2633 4331 0.621700
2634 8498 -0.130300
2635 5235 0.533900
2635 6494 -0.719700
2635 6967 -0.982400
2636 2414 1.443600
2636 6992 0.403500
2637 2231 0.870700
2637 6712 0.046400
2637 7488 -0.406600
2638 4151 -0.474800
2638 6624 -1.646700
2638 8669 -0.702400
2639 1190 0.628800
2639 4953 -0.418600
2639 7785 -0.719400
2640 104 0.604100
2641 4035 -0.098600
2642 1737 0.236700
2642 5329 -1.146500
2642 6165 0.126600
2642 8662 -0.456300
2643 3012 2.094300
2645 522 0.212900
2645 2212 0.558600
2647 529 0.126100
2647 5721 -1.307700
2648 7148 -0.170900
2648 7208 -0.740000
2650 2670 -0.015500
2650 8002 1.155000
2651 9475 1.348100
2653 5023 0.112400
2654 5751 0.456500
2655 8100 0.110600
2655 9505 -0.363600
2657 7117 1.478500
2658 257 -2.921600
2658 6091 1.107700
2659 6380 1.375200
2660 8626 0.332800
2662 4929 -0.856600
2662 7392 -0.195300
2663 7327 1.489300
2665 6572 -0.833200
2666 1262 -0.949000
2667 4366 0.606100
2668 7253 -0.986000
2669 1044 -0.889200
2669 8464 -0.228400
2669 9209 0.565000
2670 3624 -0.007500
2670 7654 -2.336800
2670 7725 -0.423500
2671 769 -0.619100
2671 1595 1.210500
2671 2198 0.082400
2671 7413 -1.051000
2671 9200 -2.059300
2672 2507 -1.127300
2672 4763 1.080900
2672 5433 -0.168200
2673 465 -0.018800
2673 6327 -0.473400
2674 5812 -1.489800
2674 7267 -1.437900
2675 1998 0.733200
2675 3417 1.905000
2675 3497 1.054900
2675 8090 -0.153800
2677 2277 -0.246500
2677 5223 0.391900
2677 8862 1.605200
2679 138 0.863100
2679 4396 -1.566100
2679 8814 0.603700
2679 8878 0.432100
2680 9316 0.649000
2681 1554 0.318800
2682 7005 1.291200
2683 2936 0.484900
2683 4376 -1.099900
2684 6892 -0.042100
2685 2589 -1.053300
2685 7380 -1.291900
2685 8461 0.523500
2686 4613 -0.258800
2686 7589 1.118300
2686 8101 -0.975800
2691 830 0.270300
2693 5596 0.501300
2695 8200 0.361400
2696 4250 -0.691900
2698 5771 0.032100
2699 3721 -1.857100
2699 3982 -0.137300
2700 557 1.370300
2700 7673 -1.212400
2701 767 1.384800
2701 6262 0.165800
2701 8983 0.257400
2702 2230 -0.254000
2703 4264 0.469600
2703 6389 0.294800
2703 7332 0.496000
2705 2085 2.136800
2707 1229 -0.905300
2707 5563 -0.556600
2707 7913 -0.021100
2707 8326 0.775000
2708 4107 0.056300
2708 4283 1.116200
2708 7875 -1.315100
2708 8534 -0.318400
2708 9553 0.740900
2710 8359 -0.660400
2711 5343 -0.072800
2712 7425 0.792700
2715 427 0.114800
2715 9946 2.204300
2716 1296 -0.356000
2717 1867 -0.375200
2717 7040 0.338300
2718 2 -1.512000
2718 1337 -1.397900
2719 1487 0.425500
2719 6724 0.725400
2719 7492 1.094600
2720 3881 0.884600
2721 1036 0.675000
2722 2969 1.278800
2722 5427 -0.494000
2722 8597 0.935000
2724 1508 1.433100
2725 383 -0.136800
2725 2514 -0.722800
2725 2949 1.122200
2726 2087 -0.829700
2726 9609 -0.345100
2727 3948 0.151000
2727 4332 0.069000
2728 1589 -0.010500
2730 4410 -0.865500
2730 6353 1.074200
2731 6298 1.003900
2732 2699 -1.087600
2733 77 -1.031700
2733 2819 0.485900
2736 4168 -0.544200
2737 4010 0.548000
2737 4498 -0.350900
2738 7595 0.356300
2739 4353 -0.464100
2740 3741 -0.502100
2740 3825 0.619400
2741 484 -1.300600
2742 132 0.936100
2742 1385 1.074800
2742 4613 -1.032700
2742 4953 -2.141000
2742 5665 0.353700
2742 6077 2.207000
2742 8440 0.541100
2743 3990 1.436000
2743 7567 1.315800
2744 5933 -1.033000
2744 6346 1.327200
2745 1426 -0.432300
2748 1834 -0.010200
2748 3005 0.115300
2748 8866 -0.715700
2750 3574 1.342300
2750 5026 -1.412900
2750 6007 -1.172000
2750 7965 -0.896000
2751 2218 -0.242300
2751 5000 0.514000
2753 208 -0.663200
2753 417 0.094900
2753 8296 1.524600
2754 4071 0.554000
2755 3577 0.916400
2755 4851 -0.414600
2755 5858 -0.785000
2757 3786 0.093800
2758 3956 -0.172800
2758 6459 -1.196200
2759 4677 -1.026300
2760 4771 1.626100
2763 125 1.968000
2763 3371 -0.985400
2764 3745 -1.019600
2765 2634 -0.064400
2765 3630 -0.404800
2765 6127 0.512000
2765 8790 -0.962500
2766 6774 0.156400
2766 7585 0.913400
2767 3789 0.034200
2767 4055 -0.686600
2769 1364 2.044400
2769 6690 -1.364900
2770 1035 -1.279700
2770 5063 -2.026700
2770 8149 -0.409400
2770 9668 -0.202100
2771 2088 0.653500
2771 7051 0.350800
2771 9040 -0.336400
2772 8490 -0.484400
2772 9980 2.174900
2773 2656 0.398500
2775 7933 0.782000
2778 3027 0.174300
2779 1645 -1.720000
2780 7107 0.760200
2781 729 -0.567400
2782 6407 -0.626900
2782 9840 0.702700
2783 4531 -0.453000
2783 9522 -0.077400
2784 2362 0.648200
2784 7974 -0.144500
2785 4802 1.001900
2785 7810 -0.079400
2785 7813 0.441600
2786 4362 -1.016300
2786 4649 0.996300
2786 9136 -0.147900
2788 8637 0.028100
2791 7945 0.690500
2791 8169 -0.329800
2792 722 -0.683300
2792 7436 1.321200
2793 1637 -1.355400
2794 1669 -0.637300
2796 502 0.044300
2796 563 -0.590300
2796 2413 -0.626500
2796 7319 -0.064400
2797 4732 1.027900
2797 6174 -0.446600
2797 8500 -0.857200
2797 9784 -0.382300
2798 879 -0.432700
2798 3518 -0.957300
2798 3530 1.534100
2798 5372 -0.286200
2799 2271 -1.788900
2799 3318 0.108100
2800 547 -0.059700
2800 3311 2.104700
2800 5376 0.034600
2801 9834 0.333300
2803 1795 0.831300
2803 7324 1.273400
2803 8866 0.994100
2804 2833 -0.574700
2804 4645 0.446000
2804 6126 -1.134300
2805 3896 2.058100
2806 4464 0.258800
2806 6853 1.135200
2807 4 -1.611300
2807 5627 1.142700
2808 8695 1.008900
2808 9299 0.879900
2809 4113 -0.057600
2809 4746 0.104400
2809 8827 -0.810900
2810 187 -0.035900
2810 1657 0.146500
2810 9772 0.408900
2812 8062 1.975200
2813 5641 -0.745900
2814 8860 -0.713900
2815 124 -2.391000
2815 7231 0.837100
2816 7153 -1.254500
2817 744 -0.020200
2817 4291 -0.503900
2817 4789 1.672100
2817 5223 1.600000
2818 2864 0.569000
2819 1831 -1.185700
2820 4055 0.562900
2820 8009 0.523700
2820 8267 0.264900
2821 49 -0.879500
2823 1350 0.679600
2823 9409 -0.740600
2824 7894 -1.382400
2825 109 -0.135600
2825 1441 0.244000
2825 4625 -1.925100
2825 5442 1.824200
2825 6059 -0.707400
2826 2678 -0.598200
2827 415 0.798800
2827 6638 -0.832900
2827 8409 -0.009500
2827 9111 -0.508300
2827 9710 -0.930000
2828 2179 -0.727700
2828 4212 0.534600
2828 8158 -0.453000
2829 7387 0.147500
2829 7903 1.137200
2830 5776 0.322400
2831 1959 -0.025000
2831 2681 1.189200
2831 3741 1.340600
2834 8715 0.314200
2834 9441 -1.658900
2835 2957 0.505800
2835 4650 -0.419700
2835 7407 1.327600
2836 5056 0.272400
2836 8183 0.364200
2837 9390 -0.246300
2838 474 0.233000
2838 2943 0.882300
2839 678 0.142600
2839 4259 -0.953100
2840 3225 -1.009800
2840 6416 1.571700
2843 2804 1.381600
2845 7933 -0.138100
2845 8127 0.019100
2845 8323 0.072800
2847 5945 -0.539300
2848 772 0.528700
2848 2181 -0.007000
2849 1734 -0.810400
2849 2653 0.007400
2849 2886 0.218700
2853 484 -1.320100
2854 1026 0.690400
2854 7614 -0.811800
2855 330 -0.884100
2855 591 -1.305500
2855 5382 -0.389400
2855 9544 -0.721800
2856 7067 -0.841100
2857 1094 -0.437100
2857 4529 -0.300700
2858 770 1.187300
2858 4836 -0.027200
2859 1500 -0.168800
2859 6711 -0.500100
2860 1649 -0.367600
2861 4928 0.544900
2861 5633 0.140000
2861 8737 0.170400
2862 2692 0.984200
2862 4363 -0.283900
2862 9610 1.498600
2863 3262 0.543200
2863 7660 -0.613300
2864 63 -1.161700
2864 813 0.609200
2864 4592 -0.902100
2864 4735 0.692800
2864 8069 -0.003200
2865 255 -0.549000
2866 1522 0.816500
2866 8129 -2.413200
2866 9869 0.292100
2868 9613 0.894600
2869 1966 0.058100
2869 5628 -0.310800
2870 6742 -0.893400
2871 2116 -1.297100
2871 7956 -1.017500
2872 5476 -1.442600
2872 7707 -0.348200
2873 9166 0.143100
2875 3294 -0.145400
2875 4051 1.191600
2877 4158 -2.155000
2877 8566 -1.151700
2879 149 1.118800
2879 6125 -0.785700
2879 7953 0.152700
2879 8184 -0.086600
2879 8671 -0.767700
2880 1825 1.163700
2881 3192 1.139500
2881 4756 0.971200
2881 8420 0.642400
2883 3037 0.031600
2883 3188 -0.132000
2886 593 1.064600
2886 2201 -0.578200
2886 4357 -0.393600
2886 9497 -2.484300
2887 2810 0.476500
2891 3242 3.458100
2892 9191 1.084900
2893 4272 1.304100
2893 9485 -0.491800
2894 470 1.779600
2894 1089 0.446800
2894 7990 -0.054400
2896 3962 -1.119800
2896 8011 -0.788600
2896 8191 -0.802000
2897 641 -0.337700
2899 364 0.659000
2899 752 0.208000
2899 6961 0.364900
2899 8205 1.754400
2900 2313 -0.544400
2901 816 0.959300
2901 3036 1.122000
2901 4284 0.968000
2902 5129 -1.330300
2902 8087 0.291700
2902 8440 0.589400
2903 925 -0.004500
2904 8432 0.504400
2905 2080 0.489100
2906 844 1.689100
2906 7017 -1.411600
2906 7110 -0.311800
2909 4376 0.418600
2909 5447 -1.306000
2911 3415 0.490400
2911 8403 1.289400
2912 3807 1.532500
2912 4854 -0.634800
2915 1065 1.590600
2916 3556 1.828100
2917 2978 1.700400
2917 6283 0.614700
2918 8395 0.145300
2919 7943 0.377900
2920 1844 0.131500
2920 6108 0.165300
2920 9949 0.295800
2921 9189 0.648300
2922 9117 0.302200
2923 6449 -0.414900
2923 8178 0.231200
2924 235 -0.448900
2924 1971 -0.167900
2924 5339 -0.726900
2927 3816 -0.217000
2927 5881 0.927200
2927 9011 0.895700
2928 2823 0.441600
2930 3529 -1.638700
2932 5054 1.401500
2932 8116 -1.143400
2932 9991 0.913900
2934 6676 0.642300
2935 2303 -1.035500
2935 2820 -0.708200
2935 3414 -0.001900
2935 6065 -0.200500
2936 6334 0.300600
2936 6952 -0.574300
2937 4455 0.069000
2939 4007 1.139000
2941 126 0.686100
2942 1240 0.940800
2942 2009 0.132800
2942 3233 0.681800
2942 3937 -1.260700
2942 4972 -0.602300
2942 5057 -0.525700
2942 5526 -0.155400
2943 905 -0.985500
2943 5789 1.171900
2943 6966 1.210800
2944 1101 0.776500
2944 7455 0.521400
2945 496 0.120400
2946 2012 1.498500
2947 3819 -1.248400
2947 6703 0.774100
2947 8581 0.023600
2947 9980 -0.658400
2950 3860 -1.260500
2951 7455 -0.775300
2952 2149 0.039600
2952 4546 0.189100
2952 4871 0.899400
2952 8322 0.519100
2953 4656 -1.602900
2953 7045 1.373000
2954 328 -0.220800
2954 2131 -0.611800
2954 6056 -0.447800
2954 8813 0.898700
2955 2459 -0.792600
2955 7355 -1.242600
2957 8884 0.870200
2958 1400 -0.360800
2961 929 -0.206300
2961 8736 -0.715100
2962 107 0.620800
2962 3966 -2.246200
2963 3316 0.068900
2963 6527 -1.173400
2964 3869 1.234900
2964 9496 1.051500
2966 8130 0.816000
2966 8366 -0.397000
2968 5484 -1.524000
2968 5614 0.900300
2968 9681 -0.755500
2970 2048 1.327000
2970 6281 0.405000
2970 9307 -0.942200
2972 571 -0.370200
2973 3940 0.543500
2973 8266 1.047200
2975 709 1.596700
2975 3335 -0.514200
2975 5748 1.116600
2976 1252 0.324100
2976 1941 -0.085700
2976 5775 -0.477900
2976 8291 -0.832800
2976 8321 0.137900
2977 4008 0.757600
2978 1372 0.382600
2978 7741 0.026500
2979 1089 0.179500
2979 9369 0.614600
2981 3518 -1.238200
2981 8322 0.541800
2982 9635 -0.357100
2983 2891 0.379800
2983 6804 0.666400
2984 1535 -0.629600
2984 3144 -0.690900
2985 2030 -0.587600
2985 2412 0.270300
2986 1335 -2.321500
2987 6622 1.840800
2987 7959 -0.100800
2989 117 0.506400
2989 2243 -0.404800
2990 2377 -1.483500
2990 7760 0.298300
2990 7791 -1.555500
2992 9808 -0.911500
2993 2569 1.460500
2993 6668 0.600300
2993 8600 1.548000
2994 1972 0.551900
2994 3512 1.181100
2995 1347 -0.827100
2996 2141 -0.494700
2996 3098 1.961500
2996 3529 0.542300
2997 1894 -0.895000
2997 5321 -0.432300
2997 9997 -0.997800
2998 7593 -0.927900
2999 7383 -3.155600
2999 9556 0.402700
3000 168 -0.978200
3000 3165 1.825600
3000 5552 1.408800
3002 847 1.098700
3004 4961 -0.939400
3004 7388 0.111700
3005 3834 1.351500
3005 5794 1.178100
3006 4728 1.612000
3006 5873 1.424000
3008 609 0.091900
3008 1387 -0.629600
3008 8427 -0.386900
3009 983 -0.141200
3009 5735 -1.492900
3010 848 1.166400
3010 6924 -0.214100
3010 9017 0.178700
3013 1560 -0.912900
3014 5639 0.068000
3014 5931 -0.501700
3014 7729 -0.466600
3015 6726 -0.154800
3015 7905 -0.601200
3017 3559 0.984300
3017 8159 0.745700
3020 975 0.260400
3020 1861 0.734300
3020 3009 0.606100
3020 7444 -0.361800
3020 7614 1.230900
3021 7729 0.145300
3021 8111 -0.220300
3022 2369 -0.076900
3022 4790 -1.180500
3022 5578 -1.696100
3022 7713 -0.696600
3024 1962 -1.322200
3024 2588 0.887000
3024 4925 -0.523400
3025 5776 1.248900
3025 8310 1.060100
3027 1763 0.371600
3027 5898 -0.327800
3028 2344 0.536600
3028 7181 1.156400
3029 363 0.879000
3029 5690 1.144400
3031 4600 -0.886400
3031 8781 -0.518900
3032 212 -0.362400
3033 4808 0.138400
3033 7671 -0.201200
3034 5520 -1.168200
3034 5961 1.183600
3035 1573 1.174900
3035 2454 -0.059300
3036 9819 1.149600
3037 1054 -0.670000
3037 5735 1.097400
3037 7664 -0.790300
3037 9609 -0.225100
3038 2610 -0.001600
3039 5125 0.863900
3040 364 -0.512200
3040 5606 0.666900
3041 2702 0.337400
3043 2765 -0.994000
3044 3997 -1.424100
3044 9804 0.286000
3045 3522 -0.999900
3046 2807 -2.370600
3049 2837 0.290800
3049 8348 -2.422500
3050 1450 -0.720800
3051 664 1.873900
3055 1685 0.806100
3055 1940 -1.071700
3055 5855 2.209000
3055 6052 0.074300
3057 7517 0.499800
3061 1847 1.067500
3063 7535 -0.991700
3065 7732 0.424700
3065 9292 -0.458800
3066 2025 -0.395100
3066 4426 0.735300
3066 5774 0.142300
3066 8510 -1.562700
3068 7582 1.342000
3070 2556 0.948900
3070 6015 1.390300
3070 6353 0.004500
3072 2669 0.659900
3073 8747 0.795600
3075 437 0.948500
3075 6328 -2.770600
3076 5549 0.313000
3076 7056 0.379900
3076 7740 0.792300
3077 83 0.358500
3077 1502 -1.843200
3077 1850 0.103500
3077 2076 0.017500
3077 6405 -0.301100
3078 3320 -0.943200
3079 859 1.054500
3079 4900 -0.512000
3079 6775 0.378800
3080 1934 0.302700
3080 3437 -1.161000
3080 9523 2.403200
3083 8149 0.599300
3084 966 0.276800
3085 2682 -0.390100
3086 9690 0.270300
3087 865 -1.735200
3089 6460 -0.543200
3090 1166 0.357600
3090 2518 0.756700
3090 3450 -2.417500
3090 3526 -1.386800
3090 9376 0.004500
3093 9712 -0.971800
3094 4952 -2.594400
3095 6839 -0.432900
3095 7783 -0.189200
3096 7362 -1.730000
3098 917 -1.240500
3099 3182 -0.393200
3100 6901 -0.919900
3101 6650 -0.456400
3103 2070 -0.580100
3103 9780 -1.183400
3106 5816 0.773600
3106 6592 0.323900
3106 6795 0.384000
3107 2125 0.731700
3107 6577 0.193700
3108 2295 -0.242000
3108 4952 -0.582800
3109 3531 0.131500
3111 6254 1.003700
3111 8673 0.720500
3112 1147 0.582300
3112 3581 -2.203800
3113 3140 -0.177100
3113 3269 -1.489100
3114 1512 -0.023300
3114 3388 -0.153900
3115 2633 -0.724100
3116 2674 -0.483200
3116 9805 -0.516200
3117 351 1.157300
3117 3242 -0.065400
3121 3312 0.788100
3122 85 0.359800
3122 3379 0.113400
3123 449 0.207900
3123 1966 -0.152900
3123 8752 0.541200
3126 5481 -0.355500
