10000 10000
2487 4948 0.437200
2489 1494 0.382800
2489 5444 0.241100
2490 3173 0.574900
2491 938 -1.035000
2491 4141 0.781300
2492 6667 -1.905500
2493 2996 -0.259700
2495 471 0.278200
2496 1997 -0.070400
2499 1670 -0.338100
2499 6973 0.457400
2500 5604 1.049900
2503 415 1.047600
2505 8702 0.431900
2506 5710 -1.088700
2510 7435 0.263100
2512 3186 1.170800
2516 176 -1.571400
2516 1663 -0.733000
2516 2525 -0.242300
2516 4798 1.151500
2516 7234 -2.247900
2517 9302 0.692100
2520 2354 -1.615400
2520 2443 1.195400
2520 3501 1.073400
2521 4897 0.084400
2523 5148 0.241400
2525 4530 -0.747800
2525 6069 -0.090800
2526 4608 1.337500
2526 6697 1.740900
2527 275 0.407700
2527 8444 1.048100
2528 1255 0.750200
2528 5489 0.955500
2528 7231 -1.564500
2530 4808 -0.759900
2534 849 -0.869500
2536 9044 -0.659200
2537 6319 -0.006200
2539 4406 1.148400
2540 1885 1.134900
2542 3153 0.699500
2542 3339 -1.286100
2543 5831 0.005300
2544 6451 -0.277400
2544 6588 0.747700
2545 2057 1.009500
2545 6294 2.765300
2546 9395 0.373100
2547 1290 -0.273300
2550 8334 0.008900
2554 2165 1.481400
2555 934 -0.701400
2555 9883 -0.211600
2557 497 -0.008600
2557 1574 -0.823900
2557 1789 -0.237200
2557 7367 -0.659400
2559 9119 0.001000
2560 1129 -0.433900
2561 7059 1.108800
2563 2514 -0.348300
2563 8803 -0.713800
2565 5538 -1.079000
2566 6552 -0.631400
2567 2696 -0.455300
2567 7022 0.506000
2569 1480 1.486700
2572 6427 1.021500
2573 1537 -0.909800
2573 3247 -1.246400
2577 8473 0.034300
2578 9234 -0.795800
2581 2753 0.663000
2582 7661 1.209400
2582 8248 0.040400
2584 2257 0.093200
2586 9364 1.156800
2587 3685 1.116000
2588 7835 1.057200
2589 2905 0.138600
2589 5110 0.492100
2591 1903 0.113800
2592 3038 0.224900
2595 6228 1.385900
2596 8769 -0.200700
2597 2167 1.237800
2597 3078 -0.250400
2599 16 0.642600
2599 2380 0.686600
2599 3742 -0.272100
2599 4524 0.728000
2600 2166 0.835700
2602 8586 0.441600
2603 5407 0.279900
2604 6 0.572600
2605 967 -0.131200
2606 3701 0.048400
2609 9938 -1.037400
2611 147 0.016100
2611 8410 -2.590600
2612 5415 -0.529000
2613 8310 -1.205100
2614 4395 -2.249600
2614 8584 -0.476200
2616 3618 -0.135300
2617 8018 -0.974600
2619 8221 1.654100
2620 3750 1.369900
2620 8469 -0.879000
2622 6010 0.829400
2622 8131 0.119700
2624 7346 -0.299600
2625 9572 -0.698100
2626 512 -0.818800
2627 9896 0.564600
2629 2287 0.223400
2629 2502 -1.884600
2629 9553 1.251200
2631 3830 -0.418600
2631 8260 -0.332200
2632 0 0.828600
2632 429 0.434100
2632 8201 -0.269200
2633 4331 0.621700
2635 5235 0.533900
2635 6494 -0.719700
2635 6967 -0.982400
2636 2414 1.443600
2636 6992 0.403500
2637 6712 0.046400
2637 7488 -0.406600
2638 4151 -0.474800
2639 4953 -0.418600
2641 4035 -0.098600
2642 1737 0.236700
2642 5329 -1.146500
2642 6165 0.126600
2643 3012 2.094300
2645 2212 0.558600
2647 5721 -1.307700
2648 7148 -0.170900
2648 7208 -0.740000
2650 8002 1.155000
2654 5751 0.456500
2655 9505 -0.363600
2657 7117 1.478500
2658 257 -2.921600
2659 6380 1.375200
2662 7392 -0.195300
2665 6572 -0.833200
2666 1262 -0.949000
2668 7253 -0.986000
2669 1044 -0.889200
2669 8464 -0.228400
2670 7654 -2.336800
2671 769 -0.619100
2671 1595 1.210500
2671 2198 0.082400
2671 9200 -2.059300
2672 5433 -0.168200
2673 6327 -0.473400
2674 5812 -1.489800
2674 7267 -1.437900
2675 1998 0.733200
2675 3417 1.905000
2675 8090 -0.153800
2677 8862 1.605200
2679 138 0.863100
2679 8814 0.603700
2682 7005 1.291200
2683 2936 0.484900
2683 4376 -1.099900
2686 4613 -0.258800
2686 7589 1.118300
2686 8101 -0.975800
2691 830 0.270300
2696 4250 -0.691900
2699 3721 -1.857100
2699 3982 -0.137300
2700 557 1.370300
2701 6262 0.165800
2701 8983 0.257400
2702 2230 -0.254000
2703 4264 0.469600
2703 7332 0.496000
2705 2085 2.136800
2707 1229 -0.905300
2707 5563 -0.556600
2707 8326 0.775000
2710 8359 -0.660400
2712 7425 0.792700
2715 427 0.114800
2717 1867 -0.375200
2717 7040 0.338300
2719 1487 0.425500
2719 6724 0.725400
2719 7492 1.094600
2721 1036 0.675000
2722 2969 1.278800
2722 5427 -0.494000
2722 8597 0.935000
2724 1508 1.433100
2725 2949 1.122200
2727 3948 0.151000
2727 4332 0.069000
2730 4410 -0.865500
2730 6353 1.074200
2731 6298 1.003900
2732 2699 -1.087600
2733 77 -1.031700
2733 2819 0.485900
2736 4168 -0.544200
2737 4010 0.548000
2738 7595 0.356300
2739 4353 -0.464100
2740 3825 0.619400
2742 132 0.936100
2742 4613 -1.032700
2742 4953 -2.141000
2743 3990 1.436000
2743 7567 1.315800
2744 5933 -1.033000
2744 6346 1.327200
2748 1834 -0.010200
2748 3005 0.115300
2748 8866 -0.715700
2750 3574 1.342300
2750 5026 -1.412900
2750 6007 -1.172000
2750 7965 -0.896000
2751 5000 0.514000
2753 208 -0.663200
2753 417 0.094900
2753 8296 1.524600
2755 4851 -0.414600
2758 3956 -0.172800
2760 4771 1.626100
2763 3371 -0.985400
2764 3745 -1.019600
2765 2634 -0.064400
2765 3630 -0.404800
2765 6127 0.512000
2766 6774 0.156400
2767 4055 -0.686600
2769 1364 2.044400
2769 6690 -1.364900
2770 5063 -2.026700
2770 8149 -0.409400
2770 9668 -0.202100
2771 2088 0.653500
2771 7051 0.350800
2772 8490 -0.484400
2772 9980 2.174900
2773 2656 0.398500
2775 7933 0.782000
2778 3027 0.174300
2779 1645 -1.720000
2780 7107 0.760200
2781 729 -0.567400
2782 6407 -0.626900
2783 4531 -0.453000
2783 9522 -0.077400
2784 2362 0.648200
2784 7974 -0.144500
2785 7810 -0.079400
2785 7813 0.441600
2786 4362 -1.016300
2786 4649 0.996300
2788 8637 0.028100
2791 7945 0.690500
2791 8169 -0.329800
2792 7436 1.321200
2796 563 -0.590300
2796 2413 -0.626500
2796 7319 -0.064400
2797 4732 1.027900
2797 6174 -0.446600
2797 8500 -0.857200
2797 9784 -0.382300
2798 879 -0.432700
2798 3518 -0.957300
2800 3311 2.104700
2803 1795 0.831300
2804 2833 -0.574700
2805 3896 2.058100
2806 6853 1.135200
2808 8695 1.008900
2808 9299 0.879900
2809 4746 0.104400
2809 8827 -0.810900
2810 187 -0.035900
2813 5641 -0.745900
2814 8860 -0.713900
2815 7231 0.837100
2817 744 -0.020200
2817 4291 -0.503900
2817 4789 1.672100
2817 5223 1.600000
2818 2864 0.569000
2819 1831 -1.185700
2820 4055 0.562900
2820 8009 0.523700
2820 8267 0.264900
2825 1441 0.244000
2825 4625 -1.925100
2825 5442 1.824200
2825 6059 -0.707400
2826 2678 -0.598200
2827 6638 -0.832900
2827 9710 -0.930000
2828 4212 0.534600
2828 8158 -0.453000
2829 7387 0.147500
2829 7903 1.137200
2830 5776 0.322400
2831 1959 -0.025000
2831 2681 1.189200
2834 8715 0.314200
2835 2957 0.505800
2835 4650 -0.419700
2835 7407 1.327600
2837 9390 -0.246300
2838 474 0.233000
2839 678 0.142600
2840 3225 -1.009800
2840 6416 1.571700
2843 2804 1.381600
2845 7933 -0.138100
2845 8127 0.019100
2847 5945 -0.539300
2848 2181 -0.007000
2849 1734 -0.810400
2849 2886 0.218700
2854 1026 0.690400
2855 330 -0.884100
2855 9544 -0.721800
2856 7067 -0.841100
2857 1094 -0.437100
2858 4836 -0.027200
2859 1500 -0.168800
2861 4928 0.544900
2861 5633 0.140000
2862 2692 0.984200
2862 4363 -0.283900
2863 7660 -0.613300
2864 63 -1.161700
2864 813 0.609200
2864 4592 -0.902100
2864 4735 0.692800
2864 8069 -0.003200
2865 255 -0.549000
2866 1522 0.816500
2866 8129 -2.413200
2866 9869 0.292100
2869 5628 -0.310800
2870 6742 -0.893400
2871 2116 -1.297100
2872 7707 -0.348200
2873 9166 0.143100
2875 4051 1.191600
2877 4158 -2.155000
2877 8566 -1.151700
2879 149 1.118800
2879 6125 -0.785700
2879 7953 0.152700
2879 8184 -0.086600
2880 1825 1.163700
2881 3192 1.139500
2881 8420 0.642400
2883 3037 0.031600
2886 2201 -0.578200
2886 9497 -2.484300
2893 4272 1.304100
2893 9485 -0.491800
2894 1089 0.446800
2894 7990 -0.054400
2896 3962 -1.119800
2896 8011 -0.788600
2896 8191 -0.802000
2897 641 -0.337700
2899 364 0.659000
2899 6961 0.364900
2899 8205 1.754400
2900 2313 -0.544400
2901 816 0.959300
2901 3036 1.122000
2901 4284 0.968000
2902 8440 0.589400
2904 8432 0.504400
2905 2080 0.489100
2906 844 1.689100
2906 7017 -1.411600
2911 3415 0.490400
2911 8403 1.289400
2912 4854 -0.634800
2915 1065 1.590600
2916 3556 1.828100
2917 6283 0.614700
2919 7943 0.377900
2920 9949 0.295800
2921 9189 0.648300
2922 9117 0.302200
2923 6449 -0.414900
2923 8178 0.231200
2924 235 -0.448900
2924 5339 -0.726900
2927 5881 0.927200
2928 2823 0.441600
2930 3529 -1.638700
2932 9991 0.913900
2934 6676 0.642300
2935 2303 -1.035500
2935 2820 -0.708200
2935 3414 -0.001900
2935 6065 -0.200500
2936 6952 -0.574300
2939 4007 1.139000
2941 126 0.686100
2942 1240 0.940800
2942 2009 0.132800
2942 3937 -1.260700
2942 4972 -0.602300
2942 5057 -0.525700
2942 5526 -0.155400
2943 905 -0.985500
2943 5789 1.171900
2943 6966 1.210800
2944 1101 0.776500
2944 7455 0.521400
2947 6703 0.774100
2947 9980 -0.658400
2950 3860 -1.260500
2952 2149 0.039600
2952 4546 0.189100
2952 4871 0.899400
2952 8322 0.519100
2953 7045 1.373000
2954 2131 -0.611800
2954 8813 0.898700
2955 2459 -0.792600
2955 7355 -1.242600
2957 8884 0.870200
2958 1400 -0.360800
2961 929 -0.206300
2961 8736 -0.715100
2962 107 0.620800
2962 3966 -2.246200
2963 3316 0.068900
2964 3869 1.234900
2964 9496 1.051500
2966 8366 -0.397000
2968 5484 -1.524000
2968 5614 0.900300
2970 2048 1.327000
2970 6281 0.405000
2972 571 -0.370200
2975 3335 -0.514200
2975 5748 1.116600
2976 1252 0.324100
2976 1941 -0.085700
2976 5775 -0.477900
2976 8291 -0.832800
2976 8321 0.137900
2977 4008 0.757600
2978 7741 0.026500
2979 1089 0.179500
2981 3518 -1.238200
2981 8322 0.541800
2983 2891 0.379800
2983 6804 0.666400
2985 2412 0.270300
2987 6622 1.840800
2987 7959 -0.100800
2989 117 0.506400
2989 2243 -0.404800
2990 2377 -1.483500
2992 9808 -0.911500
2993 6668 0.600300
2994 1972 0.551900
2994 3512 1.181100
2996 2141 -0.494700
2996 3098 1.961500
2996 3529 0.542300
2997 5321 -0.432300
2997 9997 -0.997800
2998 7593 -0.927900
2999 7383 -3.155600
2999 9556 0.402700
3000 168 -0.978200
3000 5552 1.408800
3002 847 1.098700
3004 4961 -0.939400
3004 7388 0.111700
3005 3834 1.351500
3005 5794 1.178100
3006 4728 1.612000
3006 5873 1.424000
3008 609 0.091900
3008 1387 -0.629600
3008 8427 -0.386900
3009 983 -0.141200
3009 5735 -1.492900
3010 848 1.166400
3010 6924 -0.214100
3010 9017 0.178700
3013 1560 -0.912900
3014 5639 0.068000
3014 7729 -0.466600
3015 6726 -0.154800
3015 7905 -0.601200
3017 3559 0.984300
3020 975 0.260400
3020 1861 0.734300
3020 7444 -0.361800
3021 7729 0.145300
3022 5578 -1.696100
3022 7713 -0.696600
3024 1962 -1.322200
3024 2588 0.887000
3024 4925 -0.523400
3025 5776 1.248900
3027 1763 0.371600
3027 5898 -0.327800
3028 2344 0.536600
3029 5690 1.144400
3031 8781 -0.518900
3032 212 -0.362400
3033 4808 0.138400
3034 5520 -1.168200
3035 1573 1.174900
3037 1054 -0.670000
3037 7664 -0.790300
3037 9609 -0.225100
3038 2610 -0.001600
3039 5125 0.863900
3040 364 -0.512200
3041 2702 0.337400
3043 2765 -0.994000
3044 3997 -1.424100
3045 3522 -0.999900
3049 8348 -2.422500
3050 1450 -0.720800
3051 664 1.873900
3055 1685 0.806100
3055 1940 -1.071700
3055 5855 2.209000
3055 6052 0.074300
3063 7535 -0.991700
3065 7732 0.424700
3065 9292 -0.458800
3066 5774 0.142300
3066 8510 -1.562700
3068 7582 1.342000
3070 2556 0.948900
3072 2669 0.659900
3073 8747 0.795600
3075 6328 -2.770600
3076 5549 0.313000
3076 7740 0.792300
3077 83 0.358500
3077 1502 -1.843200
3077 2076 0.017500
3077 6405 -0.301100
3078 3320 -0.943200
3079 859 1.054500
3079 6775 0.378800
3080 1934 0.302700
3080 3437 -1.161000
3080 9523 2.403200
3083 8149 0.599300
3086 9690 0.270300
3089 6460 -0.543200
3090 1166 0.357600
3090 3450 -2.417500
3090 3526 -1.386800
3090 9376 0.004500
3093 9712 -0.971800
3096 7362 -1.730000
3098 917 -1.240500
3099 3182 -0.393200
3103 2070 -0.580100
3103 9780 -1.183400
3106 6592 0.323900
3106 6795 0.384000
3107 6577 0.193700
3108 2295 -0.242000
3108 4952 -0.582800
3109 3531 0.131500
3111 6254 1.003700
3111 8673 0.720500
3113 3269 -1.489100
3114 1512 -0.023300
3114 3388 -0.153900
3115 2633 -0.724100
3116 2674 -0.483200
3116 9805 -0.516200
3117 3242 -0.065400
3121 3312 0.788100
3122 3379 0.113400
3123 449 0.207900
3123 1966 -0.152900
3123 8752 0.541200
3127 126 -0.703900
3127 4183 -1.750700
3128 2202 0.492900
3129 1068 -0.919800
3130 9871 0.468800
3131 931 1.348000
3132 1446 -1.452600
3132 6489 -1.651600
3134 6986 -0.735800
3137 3960 -1.157700
3137 7881 -0.447500
3138 9224 1.014700
3139 6992 -0.684500
3141 3485 -0.605600
3142 1558 0.406100
3142 6852 -0.820300
3143 2196 0.991600
3144 5261 -0.515100
3144 7825 -0.463800
3145 6628 0.160300
3145 6909 -0.808500
3147 2734 -0.764600
3149 8468 1.325600
3150 506 -0.439600
3150 7165 -0.213800
3150 9798 0.233900
3152 7526 -1.813700
3153 6948 -1.058300
3153 7968 -0.236700
3154 6188 -1.616600
3154 6522 0.709700
3154 9513 0.002200
3155 4370 -0.001100
3157 7507 -0.476600
3157 8792 0.489800
3157 9800 0.363300
3158 1829 -1.384600
3158 2693 0.791800
3158 2747 1.453200
3158 6071 0.668500
3158 6963 0.508500
3159 1778 0.915700
3160 3868 -0.378300
3161 2671 -0.938000
3161 7172 -0.630900
3163 1968 -2.152200
3163 3295 -0.850200
3165 566 -2.588500
3165 1943 0.443300
3165 9854 2.364300
3167 2373 0.840000
3168 4616 0.284700
3169 1013 -0.335600
3169 2719 0.225400
3169 4364 -0.431300
3172 2674 -0.288200
3172 8945 -0.931300
3173 4875 1.357300
3173 5307 -0.498800
3173 7915 0.368200
3177 8088 0.026600
3178 1596 -0.782200
3178 6152 0.769400
3180 3923 0.654100
3180 4638 -1.131400
3180 5586 -0.911000
3181 5391 1.205700
3181 5485 0.074700
3181 9986 1.134100
3182 1100 -0.586900
3184 3824 -0.261600
3184 5199 2.140100
3186 1298 -0.187500
3186 2510 -0.656600
3187 7651 -0.399800
3189 2760 0.053000
3194 8242 -1.396500
3194 8893 1.126900
3195 5533 1.169800
3198 8026 -2.396400
3199 3588 1.385500
3200 221 0.670900
3202 4243 0.140900
3203 7377 -0.275000
3206 3216 1.155500
3206 5652 -0.886100
3206 6998 0.141100
3206 7973 -0.926500
3207 5110 -0.198300
3208 3842 -0.737300
3211 4258 -0.202900
3212 1238 -0.306400
3212 4216 -1.026000
3213 362 0.976600
3213 4786 -1.034700
3215 2266 -0.172400
3216 1711 -0.215900
3217 6544 0.925500
3218 997 0.695600
3220 68 1.472900
3220 7555 0.226600
3223 1380 -0.881800
3223 2678 0.114200
3224 3927 0.942800
3224 4096 -0.321000
3225 4775 0.303200
3228 7974 0.745500
3230 582 -0.208400
3230 4468 -0.607000
3230 4922 -0.280500
3231 2378 0.208300
3231 6087 0.328000
3234 2819 0.517900
3235 2661 0.224700
3238 740 1.057200
3238 5536 -1.300300
3240 6116 0.344100
3240 8972 0.405200
3242 5632 -1.076700
3243 5743 -0.978400
3244 7618 -0.417400
3245 5875 0.163100
3245 9774 0.163200
3246 3738 -1.027000
3246 9372 -3.084700
3247 3980 -0.038700
3247 5221 0.757200
3248 2079 0.651300
3250 9520 -2.205400
3251 8951 -0.155300
3252 5720 -1.193200
3252 7688 0.323000
3253 1943 0.245700
3253 2125 0.340600
3255 7704 0.061300
3256 2638 1.091700
3256 2703 0.716200
3256 3833 0.090700
3256 8002 1.197100
3257 8586 -0.050200
3258 4428 1.522700
3259 7746 -0.063300
3260 8913 1.417800
3261 3513 0.094000
3261 5279 1.367800
3262 1941 0.606300
3263 1544 -0.189800
3263 6759 -1.831000
3265 9105 -0.656000
3266 2430 -0.365300
3266 7740 -1.224100
3267 1449 -0.236000
3267 5680 -0.218300
3268 3191 1.318500
3270 5755 -0.393200
3271 781 0.610000
3271 2478 1.208600
3272 5641 1.189600
3273 6877 0.855700
3273 7893 1.906300
3274 1204 -0.311500
3274 9513 -1.403700
3275 146 0.398500
3278 3585 -0.664200
3278 4643 -0.016300
3278 7440 -2.535700
3279 4485 0.124000
3279 5639 -0.810000
3279 6479 -0.185300
3280 6401 -0.305500
3281 7545 -0.584100
3281 8212 1.430600
3283 2318 -0.866500
3283 4442 -0.145800
3284 1938 2.045500
3284 5440 -1.641800
3285 3289 -0.679400
3285 3835 -0.638600
3287 1431 0.237700
3287 6509 -1.119900
3288 9095 1.489800
3289 721 -1.392000
3289 1668 0.940700
3290 3668 0.936300
3291 6579 1.313600
3292 6988 0.093800
3293 1670 0.379600
3293 4989 -0.657700
3294 2133 -1.296700
3294 3334 -0.159900
3294 7458 -0.269600
3295 1307 -0.114700
3295 6190 -1.383300
3295 8722 -0.243600
3297 5764 0.349500
3298 6354 -0.528100
3299 4864 1.314000
3300 4997 0.670700
3300 5671 0.401400
3300 8640 -1.728600
3301 8556 0.534600
3302 6433 1.524100
3303 4066 -0.933400
3307 1922 -0.272500
3308 4246 -1.793900
3309 9160 -0.572100
3310 4152 1.233300
3311 1012 0.645200
3311 8994 -1.919300
3314 9107 -1.664000
3315 8575 0.184600
3316 7564 -0.377700
3318 3763 -0.862400
3318 6366 -0.762900
3318 8723 -0.009000
3320 6924 0.677700
3321 336 0.487100
3323 6365 0.136900
3324 9131 0.288400
3326 3958 0.083700
3326 5477 -1.281900
3326 9125 0.399800
3328 8493 -0.230500
3330 6989 0.725800
3331 7525 0.673100
3331 9769 0.411000
3334 5532 0.104900
3336 7885 -2.426400
3338 6446 0.794300
3339 6116 0.838800
3340 5482 -0.356100
3341 2511 0.539600
3342 428 -0.454500
3343 1106 1.228000
3347 3717 -0.796000
3347 7442 -0.963800
3348 2564 -0.615100
3348 5867 0.992700
3349 2143 -0.936500
3351 372 -0.977100
3352 7591 1.385400
3352 9034 -0.235800
3353 5218 1.398600
3353 9210 -0.595100
3353 9393 -0.636900
3354 6520 -0.461100
3358 5409 -1.307000
3359 6415 1.797400
3360 8251 -0.343100
3361 7340 -0.724700
3362 8842 -0.379800
3363 3840 -0.220000
3366 9257 1.155700
3372 1366 -1.320400
3373 4738 -0.277800
3374 7173 -0.977900
3375 9463 -0.213700
3376 7514 1.271000
3377 177 -2.196600
3377 4327 -1.897600
3377 4965 0.551500
3377 5275 0.452600
3377 7843 -0.121700
3378 6598 -1.257700
3379 893 0.217200
3379 4783 0.443500
3383 2302 0.294100
3383 2516 -1.020200
3389 5592 -1.254800
3390 536 -0.894100
3390 9555 -0.888000
3391 719 -0.427500
3391 8285 0.389800
3393 1770 -1.110800
3393 4414 -0.157500
3393 6378 -0.907800
3393 7550 0.195200
3395 5175 -0.956500
3395 6478 0.486100
3396 4643 1.200900
3396 8461 1.075000
3397 3052 2.067700
3397 3091 0.110300
3399 540 0.922700
3399 2304 0.807600
3400 8987 -0.997500
3401 923 -1.577300
3401 5768 -1.317000
3401 6141 -0.262000
3403 1267 1.426200
3403 1456 -1.042000
3408 7110 -0.648900
3409 7778 -0.548900
3410 10 -1.065900
3410 1803 3.239500
3411 7578 0.476900
3412 5555 0.982100
3413 4980 1.697600
3413 8209 0.300000
3414 5361 -0.694400
3414 8273 -0.602700
3414 9292 0.609700
3415 8048 0.045600
3417 1982 0.028400
3417 4093 2.067900
3418 7502 -1.944100
3418 9407 0.680300
3421 3774 1.560200
3421 5625 -0.111600
3421 6922 0.471600
3421 9319 -0.603700
3422 4959 -0.070700
3422 5275 1.385500
3424 4045 0.706900
3425 988 1.557500
3426 5423 0.784800
3428 9319 1.190200
3432 9857 1.684000
3433 5194 1.334700
3436 4582 -0.028100
3438 7854 -0.748100
3440 5841 0.495000
3440 7443 -0.256000
3440 8798 -1.585100
3442 1366 1.410200
3443 2716 -0.467100
3444 1152 0.006200
3445 3994 1.941600
3447 1742 0.553500
3448 1618 -0.426200
3448 4810 -0.360200
3448 8223 0.859600
3449 1164 -1.268900
3449 2455 -0.423000
3449 5775 -0.111100
3450 4843 -0.271300
3450 6675 0.493900
3450 8715 1.260100
3451 3237 -1.266600
3452 8562 -0.252700
3453 6778 1.898500
3455 1801 1.633000
3457 2744 -1.593100
3457 5168 1.483400
3457 5836 -0.269500
3461 9502 -0.398200
3464 6068 0.661100
3464 7239 0.656400
3465 1449 -0.182900
3466 1303 -0.547600
3466 4115 0.210100
3466 4528 -0.571000
3466 9836 -0.146400
3467 7010 0.658600
3467 8551 0.315500
3469 1014 -2.783700
3470 8419 -0.041600
3470 9894 -0.604200
3472 7710 -0.624800
3473 1 -0.117400
3473 3446 -2.067200
3473 5416 0.924400
3474 7555 0.398300
3474 9015 2.496000
3475 741 0.270200
3475 1226 -0.254400
3476 7592 -1.264700
3477 647 0.475700
3477 1650 -0.338500
3477 8038 1.005200
3478 3371 -0.534000
3478 6787 -0.434400
3479 3019 0.814000
3479 4968 -0.335500
3480 184 -0.443500
3480 1657 -0.074600
3480 3802 -0.972800
3480 5003 -0.828800
3481 4916 1.444300
3482 8255 -0.226300
3483 1080 0.325700
3483 4006 0.482700
3483 4569 -0.325300
3484 6623 -0.141500
3485 7012 0.265200
3486 4393 -0.488500
3486 8751 -0.878900
3487 5493 1.297600
3487 9711 0.963800
3490 4698 -1.772900
3491 3931 1.106900
3491 6634 -1.566700
3492 1989 -1.711400
3492 7394 0.670700
3493 8416 -0.361600
3496 415 -1.175800
3497 7893 0.291200
3498 2138 -1.088500
3499 6902 -0.229200
3500 610 -0.572300
3502 8551 -0.192100
3503 8150 1.183200
3504 2014 0.510100
3507 396 0.691700
3508 7184 0.163200
3511 2935 -0.821400
3511 7792 1.887300
3512 8905 -1.785000
3515 6843 -0.568300
3517 4280 0.279000
3518 6309 0.163800
3519 6907 -0.542200
3519 9984 0.549000
3520 1782 0.506400
3520 2724 0.768400
3521 6064 -0.055700
3521 6719 -1.422500
3521 9581 0.927200
3522 5909 -0.560000
3523 295 -0.521300
3523 5406 -2.028300
3524 6872 0.391900
3525 8658 -0.570500
3526 8231 -0.848400
3528 6319 -0.568700
3529 3461 1.077400
3529 6505 0.817700
3530 7357 0.728300
3531 2503 0.730400
3531 3062 0.827700
3532 6264 1.666200
3532 7872 0.196100
3534 3337 1.538200
3534 6168 -1.063600
3535 6433 0.528000
3535 9033 -0.229200
3537 4642 0.284600
3537 7392 -0.610200
3539 1369 -0.545300
3540 501 -0.069900
3540 6587 0.035800
3540 9328 0.409000
3542 6008 1.439600
3543 6555 0.316100
3544 7651 0.736500
3546 8745 -0.439800
3547 4554 1.215600
3547 9706 -0.487400
3548 485 -0.045900
3548 4908 -0.155200
3552 7308 0.467000
3553 2317 0.167500
3554 5511 1.000500
3554 5716 -0.356500
3556 1939 0.767400
3556 2736 -0.286000
3558 6994 0.739900
3559 7248 0.332300
3560 1285 -1.118500
3560 2193 -1.454100
3560 3348 1.682200
3560 3812 -0.425900
3561 6177 -2.442900
3562 5832 0.244600
3563 6127 0.503900
3563 9662 0.290100
3564 4017 -0.452200
3564 6305 0.192800
3565 5281 0.819600
3567 7026 0.055200
3567 8287 -0.380200
3567 8657 -0.428100
3568 3046 0.681200
3569 6798 0.781800
3571 8857 -0.196500
3572 5266 0.324300
3573 5541 -1.680200
3577 1142 -0.639500
3577 4265 -3.601600
3578 5469 0.265000
3580 884 -1.037700
3580 1623 1.543600
3582 2264 1.643800
3582 9166 -0.805600
3583 8890 0.112500
3587 1391 0.639300
3588 2945 0.335300
3589 390 -1.014100
3590 2903 0.888300
3592 941 -1.642500
3593 9158 -0.305600
3594 9351 1.366700
3595 9127 -1.200200
3598 7222 -0.146200
3600 6108 -1.126000
3601 8363 0.290000
3601 9160 0.525400
3605 2810 -0.726000
3605 2928 -1.366100
3606 2657 -1.057000
3606 6867 -0.153200
3607 168 1.578900
3607 9278 0.583800
3608 18 1.436700
3608 2054 -0.651300
3608 8941 -0.309800
3609 714 -0.309300
3609 4786 1.235300
3610 4237 -0.893000
3611 6099 0.243400
3612 5735 -0.928400
3615 5617 0.270100
3616 1679 1.177200
3616 9802 2.539500
3617 5572 1.231800
3619 3674 -1.191600
3619 5004 -0.207000
3619 5662 0.642100
3620 5355 -0.579800
3621 7243 0.403600
3622 1787 0.432100
3622 9350 0.897600
3623 8903 0.860800
3624 8029 0.375000
3625 5204 0.544600
3625 8505 1.166800
3626 1096 0.492600
3627 7296 -1.123000
3627 9819 0.272800
3629 78 -0.042500
3629 7935 -0.176600
3629 9001 -0.481300
3630 3751 -0.143200
3631 2213 -0.943700
3631 9664 -0.418400
3635 9370 -1.109800
3637 1848 -0.448400
3637 2619 -0.722300
3638 7747 1.425500
3639 3396 -0.167100
3639 4491 1.376900
3640 6040 -1.227800
3641 4427 0.516900
3641 5503 1.994300
3641 8554 -0.576100
3641 8680 1.885900
3642 1315 0.420500
3643 7065 -1.339900
3644 1380 1.014600
3644 4758 0.453600
3646 599 -0.396300
3647 5721 -0.153900
3649 2968 0.105600
3650 3724 -0.070000
3651 3524 -0.098400
3651 4149 1.792000
3654 845 2.174000
3654 1095 -0.851300
3654 4453 0.943000
3655 1377 -1.429500
3656 5889 -0.241200
3658 849 0.827600
3659 1628 0.185900
3659 9280 0.067200
3660 318 -1.225900
3660 1692 0.699900
3661 4631 0.338900
3661 8597 0.320800
3662 9929 -0.186000
3663 2611 0.381100
3663 6468 -0.607800
3664 3979 0.054200
3664 9545 0.615000
3664 9844 -0.549600
3665 6301 2.072400
3665 8615 1.432800
3666 6106 -0.274700
3667 1975 0.337700
3669 528 -0.797800
3669 2107 -1.474500
3670 1679 -1.017900
3670 6072 1.071300
3672 1738 -0.133600
3672 6797 -0.071000
3673 6545 0.417600
3673 6741 -0.215000
3673 8964 0.971300
3675 113 -0.149100
3675 2035 -0.173800
3675 8200 -0.433300
3676 2576 -1.223800
3676 6662 -2.799600
3678 8617 -1.273700
3679 4223 -0.395700
3680 1278 0.268200
3681 2742 -0.537300
3683 5557 0.084600
3683 6666 -1.186100
3687 3193 0.461300
3687 4239 1.453200
3687 5903 -0.206400
3687 7879 -0.908600
3687 9921 0.541500
3688 2018 0.637300
3691 8086 1.497900
3692 2076 0.341700
3692 9540 -0.722700
3693 1692 -0.944100
3694 2264 -0.777800
3694 3534 -0.156900
3694 6832 0.080100
3695 4336 1.567400
3696 945 1.534600
3697 5609 0.921500
3698 2302 1.332400
3699 895 -0.116000
3700 8782 0.079100
3700 9567 -0.531300
3701 4716 -0.064000
3701 5559 -0.165300
