10000 10000
2535 5592 -1.341400
2535 6563 -0.635700
2537 5913 1.306400
2538 5119 -1.636900
2539 844 -0.915000
2539 2581 0.117400
2539 3114 -0.581200
2542 6107 0.111100
2544 9707 -0.180400
2546 3809 0.747800
2547 6043 -0.053900
2548 155 -0.501800
2549 7129 0.278900
2549 7597 0.248700
2549 9642 1.248500
2551 8770 -1.110100
2552 85 -0.474800
2552 949 0.038700
2552 6128 0.158000
2553 703 -0.815500
2554 4364 0.940800
2555 2349 -1.340000
2556 7126 -0.646900
2559 8087 -0.959900
2560 8299 -1.094300
2564 3787 -0.364700
2569 6862 -0.547000
2571 9413 -1.316300
2573 2107 0.463200
2576 3672 -0.356200
2577 3485 -0.845700
2578 3780 0.191000
2579 2264 0.560800
2585 2112 0.900200
2587 3227 1.887400
2588 7177 1.670700
2596 1421 0.011200
2601 9255 -0.473700
2602 3950 -0.801000
2603 9495 1.626700
2605 2750 -0.907100
2606 9673 0.163700
2607 1209 0.237200
2607 6256 -0.358100
2613 8166 -1.404900
2614 18 1.237800
2617 2734 0.379400
2617 3253 -1.637800
2617 5302 -0.695400
2619 1638 -1.923800
2620 2420 -1.256600
2620 6686 0.583500
2620 7088 0.679900
2621 8874 0.551300
2622 3325 -0.153000
2624 3722 0.784600
2625 5064 0.858200
2626 2765 0.016500
2627 1335 2.751100
2634 8498 -0.130300
2637 2231 0.870700
2638 6624 -1.646700
2638 8669 -0.702400
2639 1190 0.628800
2639 7785 -0.719400
2640 104 0.604100
2642 8662 -0.456300
2645 522 0.212900
2647 529 0.126100
2650 2670 -0.015500
2651 9475 1.348100
2653 5023 0.112400
2655 8100 0.110600
2658 6091 1.107700
2660 8626 0.332800
2662 4929 -0.856600
2663 7327 1.489300
2667 4366 0.606100
2669 9209 0.565000
2670 3624 -0.007500
2670 7725 -0.423500
2671 7413 -1.051000
2672 2507 -1.127300
2672 4763 1.080900
2673 465 -0.018800
2675 3497 1.054900
2677 2277 -0.246500
2677 5223 0.391900
2679 4396 -1.566100
2679 8878 0.432100
2680 9316 0.649000
2681 1554 0.318800
2684 6892 -0.042100
2685 2589 -1.053300
2685 7380 -1.291900
2685 8461 0.523500
2693 5596 0.501300
2695 8200 0.361400
2698 5771 0.032100
2700 7673 -1.212400
2701 767 1.384800
2703 6389 0.294800
2707 7913 -0.021100
2708 4107 0.056300
2708 4283 1.116200
2708 7875 -1.315100
2708 8534 -0.318400
2708 9553 0.740900
2711 5343 -0.072800
2715 9946 2.204300
2716 1296 -0.356000
2718 2 -1.512000
2718 1337 -1.397900
2720 3881 0.884600
2725 383 -0.136800
2725 2514 -0.722800
2726 2087 -0.829700
2726 9609 -0.345100
2728 1589 -0.010500
2737 4498 -0.350900
2740 3741 -0.502100
2741 484 -1.300600
2742 1385 1.074800
2742 5665 0.353700
2742 6077 2.207000
2742 8440 0.541100
2745 1426 -0.432300
2751 2218 -0.242300
2754 4071 0.554000
2755 3577 0.916400
2755 5858 -0.785000
2757 3786 0.093800
2758 6459 -1.196200
2759 4677 -1.026300
2763 125 1.968000
2765 8790 -0.962500
2766 7585 0.913400
2767 3789 0.034200
2770 1035 -1.279700
2771 9040 -0.336400
2782 9840 0.702700
2785 4802 1.001900
2786 9136 -0.147900
2792 722 -0.683300
2793 1637 -1.355400
2794 1669 -0.637300
2796 502 0.044300
2798 3530 1.534100
2798 5372 -0.286200
2799 2271 -1.788900
2799 3318 0.108100
2800 547 -0.059700
2800 5376 0.034600
2801 9834 0.333300
2803 7324 1.273400
2803 8866 0.994100
2804 4645 0.446000
2804 6126 -1.134300
2806 4464 0.258800
2807 4 -1.611300
2807 5627 1.142700
2809 4113 -0.057600
2810 1657 0.146500
2810 9772 0.408900
2812 8062 1.975200
2815 124 -2.391000
2816 7153 -1.254500
2821 49 -0.879500
2823 1350 0.679600
2823 9409 -0.740600
2824 7894 -1.382400
2825 109 -0.135600
2827 415 0.798800
2827 8409 -0.009500
2827 9111 -0.508300
2828 2179 -0.727700
2831 3741 1.340600
2834 9441 -1.658900
2836 5056 0.272400
2836 8183 0.364200
2838 2943 0.882300
2839 4259 -0.953100
2845 8323 0.072800
2848 772 0.528700
2849 2653 0.007400
2853 484 -1.320100
2854 7614 -0.811800
2855 591 -1.305500
2855 5382 -0.389400
2857 4529 -0.300700
2858 770 1.187300
2859 6711 -0.500100
2860 1649 -0.367600
2861 8737 0.170400
2862 9610 1.498600
2863 3262 0.543200
2868 9613 0.894600
2869 1966 0.058100
2871 7956 -1.017500
2872 5476 -1.442600
2875 3294 -0.145400
2879 8671 -0.767700
2881 4756 0.971200
2883 3188 -0.132000
2886 593 1.064600
2886 4357 -0.393600
2887 2810 0.476500
2891 3242 3.458100
2892 9191 1.084900
2894 470 1.779600
2899 752 0.208000
2902 5129 -1.330300
2902 8087 0.291700
2903 925 -0.004500
2906 7110 -0.311800
2909 4376 0.418600
2909 5447 -1.306000
2912 3807 1.532500
2917 2978 1.700400
2918 8395 0.145300
2920 1844 0.131500
2920 6108 0.165300
2924 1971 -0.167900
2927 3816 -0.217000
2927 9011 0.895700
2932 5054 1.401500
2932 8116 -1.143400
2936 6334 0.300600
2937 4455 0.069000
2942 3233 0.681800
2945 496 0.120400
2946 2012 1.498500
2947 3819 -1.248400
2947 8581 0.023600
2951 7455 -0.775300
2953 4656 -1.602900
2954 328 -0.220800
2954 6056 -0.447800
2963 6527 -1.173400
2966 8130 0.816000
2968 9681 -0.755500
2970 9307 -0.942200
2973 3940 0.543500
2973 8266 1.047200
2975 709 1.596700
2978 1372 0.382600
2979 9369 0.614600
2982 9635 -0.357100
2984 1535 -0.629600
2984 3144 -0.690900
2985 2030 -0.587600
2986 1335 -2.321500
2990 7760 0.298300
2990 7791 -1.555500
2993 2569 1.460500
2993 8600 1.548000
2995 1347 -0.827100
2997 1894 -0.895000
3000 3165 1.825600
3014 5931 -0.501700
3017 8159 0.745700
3020 3009 0.606100
3020 7614 1.230900
3021 8111 -0.220300
3022 2369 -0.076900
3022 4790 -1.180500
3025 8310 1.060100
3028 7181 1.156400
3029 363 0.879000
3031 4600 -0.886400
3033 7671 -0.201200
3034 5961 1.183600
3035 2454 -0.059300
3036 9819 1.149600
3037 5735 1.097400
3040 5606 0.666900
3044 9804 0.286000
3046 2807 -2.370600
3049 2837 0.290800
3057 7517 0.499800
3061 1847 1.067500
3066 2025 -0.395100
3066 4426 0.735300
3070 6015 1.390300
3070 6353 0.004500
3075 437 0.948500
3076 7056 0.379900
3077 1850 0.103500
3079 4900 -0.512000
3084 966 0.276800
3085 2682 -0.390100
3087 865 -1.735200
3090 2518 0.756700
3094 4952 -2.594400
3095 6839 -0.432900
3095 7783 -0.189200
3100 6901 -0.919900
3101 6650 -0.456400
3106 5816 0.773600
3107 2125 0.731700
3112 1147 0.582300
3112 3581 -2.203800
3113 3140 -0.177100
3117 351 1.157300
3122 85 0.359800
3126 5481 -0.355500
3127 3343 -1.821000
3128 3411 0.240100
3130 4888 -0.702800
3132 8720 -1.749400
3133 7026 -0.685700
3139 5176 0.923200
3142 4972 1.307500
3148 2090 -0.460100
3149 2974 -0.934800
3153 7668 0.705700
3155 4676 -1.411200
3157 7720 -0.080000
3157 9884 2.170700
3159 3046 -0.084500
3160 7751 1.119300
3160 8808 1.399800
3162 3281 -1.532100
3162 4903 0.367400
3162 9445 0.286600
3164 20 0.116600
3165 6044 -1.118300
3165 7012 2.215900
3166 7329 1.705800
3168 5358 0.950500
3177 691 -1.836300
3178 419 0.643600
3180 2952 1.044400
3180 8345 -0.949300
3181 917 -1.574200
3182 3611 -0.056400
3184 4914 0.856600
3185 3758 -1.441000
3186 3846 -1.527000
3189 4979 -0.726200
3192 470 0.170700
3192 1143 -0.486400
3194 4284 0.125500
3194 6117 1.103000
3197 7546 -0.102300
3197 7654 0.945400
3201 3784 1.458200
3201 4816 0.044500
3202 3945 0.553300
3205 1018 -1.079100
3207 9383 0.911300
3211 4844 1.623000
3216 59 -0.413200
3216 4444 -0.188400
3216 7760 -1.227100
3218 2877 2.005800
3221 6954 1.134300
3222 3722 1.106800
3224 3943 1.239900
3225 2332 -1.993800
3231 6122 -1.310500
3231 7466 -0.506500
3234 5188 2.304800
3235 2388 0.125400
3239 7391 0.035500
3240 6658 -0.357200
3242 509 0.489600
3244 2506 2.371400
3247 28 2.099400
3248 1815 0.047500
3250 2702 -1.342500
3254 4537 -0.546400
3258 2530 0.276600
3258 5248 -0.523900
3260 908 2.645500
3261 3735 -0.517600
3263 4989 -0.695500
3264 245 -1.627100
3265 9423 0.737300
3266 8009 0.011900
3267 5009 0.059100
3269 5170 -2.406800
3269 6278 1.242700
3270 819 -0.820000
3271 5694 -2.070300
3271 6780 -3.320700
3271 8312 -1.174300
3273 3054 -0.787400
3276 6245 1.204400
3278 4730 -0.078200
3285 4228 -1.564000
3289 9631 -0.972000
3294 4748 -2.106300
3296 5824 -0.309600
3296 7028 0.645500
3296 7728 -0.898100
3317 1221 -0.468200
3318 4406 0.802300
3319 9202 -1.111500
3320 1384 -0.606900
3320 9845 -1.451300
3323 9463 0.120600
3325 2720 0.373100
3329 2696 1.468100
3329 6219 -1.474700
3331 2064 0.148200
3332 1621 0.635100
3332 1626 -0.379400
3332 5387 -1.433600
3337 1414 -1.403300
3337 4873 1.946800
3338 8820 -1.312300
3341 1521 -0.452800
3341 7476 -1.734600
3342 4662 0.164300
3343 5448 -1.491900
3344 5808 0.509000
3345 2090 0.269700
3345 7890 -1.357300
3351 7017 0.199100
3359 4487 -0.938300
3360 7154 -0.836000
3361 8079 -0.447500
3365 2849 0.879300
3367 8643 -1.462400
3371 2266 -1.568000
3373 3013 -0.118800
3376 6748 -1.620300
3376 8291 0.504800
3377 7208 -0.682900
3377 9332 0.966100
3379 7623 0.368600
3384 4877 -1.362500
3384 7281 1.846800
3386 6070 0.507700
3387 3934 -0.050900
3390 505 -0.694800
3390 1457 -0.974700
3391 6399 -0.370100
3393 4606 1.235800
3393 8021 1.712800
3394 7508 -0.728600
3408 9854 -0.337900
3412 3859 -0.398100
3413 7212 1.405900
3414 7469 0.417300
3417 1861 0.401200
3417 8465 0.235800
3420 3215 -1.260300
3422 8938 -0.967100
3425 4175 0.540700
3425 7233 -1.168600
3429 5944 1.768900
3431 543 -1.603500
3433 9819 -0.261200
3434 2685 -1.045900
3437 9782 1.220500
3438 1330 -0.482000
3439 8132 1.695800
3441 6426 1.233700
3441 9387 -1.207800
3446 2219 -0.660100
3448 6047 0.381600
3450 4253 -0.215500
3451 7602 1.186700
3453 1464 0.541100
3455 8931 0.535400
3456 9662 1.635000
3457 2280 0.063100
3457 6562 -0.643500
3466 3178 0.344800
3469 471 1.446100
3469 2168 -0.745200
3469 6910 -1.117900
3472 9625 -1.812200
3474 5205 -0.257800
3475 2419 -0.724100
3477 6222 -0.752400
3477 8692 2.302800
3478 1507 -0.624800
3481 6095 1.711400
3482 1874 -1.641700
3483 382 -1.671300
3483 9602 0.629600
3486 651 -0.649000
3487 179 -0.015300
3490 3252 -0.459300
3490 9256 -0.620800
3493 1306 0.458600
3498 7702 -0.940000
3499 5653 -1.226800
3500 739 -0.486800
3500 8891 -0.007400
3501 6609 0.042100
3503 8767 0.161300
3504 6545 0.895400
3505 171 0.778000
3507 3475 -0.528000
3508 7547 -0.946300
3510 7436 -0.956500
3511 7996 -0.733000
3513 9932 0.862200
3517 1809 0.403200
3517 3360 -0.332000
3520 4130 -1.230200
3522 4291 0.883200
3523 2644 0.182200
3524 7100 0.351600
3525 1569 0.603200
3525 2872 -1.104000
3530 4743 1.425300
3531 1089 0.965000
3531 1641 0.980700
3532 62 -1.534900
3534 2618 -0.618200
3534 3185 -0.359500
3538 2895 -0.422900
3539 3300 0.523500
3539 7549 -1.072200
3543 9761 0.480400
3544 6811 -1.357500
3546 1035 -0.614400
3546 2081 1.484600
3548 5576 -0.051000
3549 944 -0.157200
3549 5754 -0.919700
3553 3495 0.147700
3554 2912 0.434000
3554 8929 -0.522800
3558 202 0.547700
3558 3683 -0.321700
3558 5535 1.478700
3567 6551 -0.103900
3568 749 2.181700
3568 6632 -0.730300
3569 7137 0.072100
3572 7248 -0.492100
3582 3550 0.237800
3582 8602 -0.173400
3585 1031 0.397300
3590 25 0.611700
3594 5391 1.938100
3596 1666 0.570300
3597 7163 -1.369500
3600 7560 -0.201600
3602 2628 -0.054300
3603 1515 0.056400
3607 390 0.640500
3607 9912 2.381500
3608 1095 -0.860400
3610 6540 -1.509000
3610 7276 -0.515900
3611 3834 -0.858700
3612 1309 0.045800
3612 8910 0.553100
3613 4070 0.546200
3616 8112 1.537300
3617 4025 -0.747500
3619 1497 -0.061800
3621 6191 -0.722600
3623 4428 0.966600
3624 4033 0.493200
3625 6545 0.378900
3628 7340 1.430900
3629 1384 -1.110500
3630 869 -0.824300
3635 1182 1.841300
3635 2643 1.082200
3642 7734 0.650000
3656 3209 -2.120400
3657 7454 -0.680000
3661 6264 -0.510400
3667 8822 1.524900
3676 7744 0.328700
3677 5963 -0.673800
3681 3060 -1.171000
3681 7687 -0.859100
3682 8084 1.325500
3683 1218 0.411200
3683 9279 -0.052200
3691 6809 0.394900
3692 1382 0.766700
3692 7771 -0.158400
3693 6252 -0.711400
3694 3016 -0.206700
3695 1157 -0.921100
3696 9865 1.445100
3697 6937 -0.843500
3702 3869 2.135700
3703 4219 -1.644600
3703 9583 0.174600
3705 1171 0.697300
3705 7234 -0.837900
3707 4247 0.314800
3708 3760 -1.092200
3709 7719 0.286400
3710 8517 -0.566300
3712 9477 0.793400
3714 5576 -0.565800
3715 1253 -1.864200
3718 708 -0.879800
3722 7958 1.120200
3725 8115 0.690600
3726 5138 0.326700
3728 9898 0.755600
3729 2540 -1.109600
3730 4276 0.056000
3731 6421 -0.003900
3733 1578 -0.436800
3736 571 -0.871100
3738 4030 -0.562300
3739 9421 0.318700
3744 8951 -1.489600
3748 9655 0.905400
3749 7799 -1.092600
3750 2407 0.078200
3750 5998 0.069200
3751 1842 0.151800
3751 8228 0.232900
3751 9360 0.430500
3752 7489 -0.375900
3753 145 0.129100
3754 2264 -0.423000
3759 8525 -1.185100
3761 6541 -0.118400
3766 3824 1.253500
3766 4666 -0.247400
3767 2059 0.380700
3768 6488 -0.383400
3769 9750 0.112200
3772 8691 0.268100
3772 9565 -1.276200
3773 1344 -0.592100
3773 3951 -0.956400
3777 1826 0.719500
3782 8676 0.982400
3786 3018 -2.025800
3788 3867 -0.965300
3789 8572 -0.400000
3790 5952 0.495000
3791 964 -0.219000
3791 1842 0.258000
3791 7698 -1.055300
3793 1533 -0.142200
3794 7310 -0.506500
3795 1068 -1.329200
3801 5970 0.336500
3806 9588 1.083900
3807 8458 2.507900
3808 6093 -0.390200
3811 3714 0.315600
3813 8833 -0.290800
3814 5184 -0.296000
3814 9779 0.317700
3817 1689 -1.803900
3817 8897 -0.605900
3818 356 -1.442800
3820 1114 -0.431200
3820 3088 -0.287600
3823 2366 0.252300
3825 3547 0.412400
3826 1092 -1.866000
3826 4167 -0.655000
3827 3082 -1.024500
3829 9612 0.101800
3830 5016 0.335600
3835 7658 -0.478200
3836 2321 -1.353700
3837 1957 0.200500
3841 6641 -0.684700
3842 1476 1.422100
3842 4468 -2.592200
3843 4049 0.392600
3845 9828 0.781500
3847 6746 -0.236800
3847 8717 0.306000
3850 6182 0.311100
3852 366 -0.258500
3856 6510 0.120900
3860 5389 -0.405100
3860 9602 -0.187900
3861 4926 -0.233200
3865 5129 0.535900
3866 9369 -1.461200
3868 6082 0.539300
3872 5827 0.168400
3872 7091 -1.425100
3874 1104 -1.566000
3876 7447 -0.792200
3878 2160 -1.128700
3881 6309 0.298900
3884 9414 1.141200
3888 8342 -0.613500
3889 7363 1.328800
3891 706 -0.852700
3896 8781 0.377900
3897 7372 -0.195200
3901 4162 -0.696200
3905 1013 -0.918600
3906 2320 -1.062200
3907 530 -0.547300
3907 8800 0.210800
3908 4338 1.414700
3913 1486 0.628400
3913 4465 0.815000
3917 1873 -1.158200
3918 180 -2.179900
3919 9835 0.578900
3926 6226 -0.089100
3930 9537 -0.619300
3931 4257 -0.360500
3932 7969 2.238300
3934 6753 -0.096600
3935 8156 1.535600
3935 8669 0.907700
3936 7068 1.129300
3937 4160 1.632500
3938 9346 -0.540800
3939 5042 -0.314400
3939 8138 -0.455300
3940 6409 0.085200
3940 6869 -0.370200
3944 1916 -0.124000
3944 4302 -0.780500
3944 5817 1.930200
3948 3809 -0.731000
3951 9251 -1.367400
3953 144 0.194500
3954 887 1.630500
3958 1618 0.402000
3958 4234 -0.637700
3964 450 -0.697500
3964 8916 -0.138000
3965 8964 0.959700
3967 6115 0.582200
3970 5384 -0.613200
3974 5002 -1.938200
3976 332 -0.627300
3980 2600 -0.030300
3981 4292 2.709200
3981 8111 -0.171200
3982 5298 1.113600
3989 3059 0.204500
3996 9727 -0.826500
3998 9980 0.513300
4002 3782 0.887700
4005 4918 -1.608500
4005 7250 1.081900
4006 9410 1.556700
4006 9548 0.712400
4007 3673 1.963800
4010 1879 -1.416100
4011 8385 -0.891500
4013 9280 0.130000
4014 4706 -0.658100
4018 2491 -0.272500
4019 9740 1.558100
4020 3215 0.992900
4021 9918 -0.067400
4022 8622 0.224000
4023 5029 -0.332700
4027 1315 -0.743200
4030 1305 -0.594700
4030 2126 0.164200
4034 7719 -0.417100
4037 3936 0.841000
4038 4834 0.698700
4043 8473 -1.345700
4044 3983 -0.817800
4048 2179 0.182900
4049 9674 -1.969300
4052 8072 0.040000
4053 4051 -1.235200
4053 6612 1.112900
4068 1665 0.037500
4070 9614 -1.192300
4072 3593 1.015300
4074 5228 -0.144600
4076 4040 -1.332600
4079 6260 -0.275800
4080 6924 -0.014900
4081 1349 -0.419200
4083 3056 0.065100
4085 9448 1.127000
4086 6507 -1.615700
4095 6087 0.146600
4095 8523 -1.434500
4098 1256 -1.494500
4098 5930 -0.137300
4100 2923 -0.384800
4102 7348 0.561800
4102 8348 0.536300
4107 8902 1.215900
4110 4046 -0.344600
4110 5804 -1.056700
4113 97 1.360100
4113 3128 1.020900
4114 4279 -2.409800
4115 5327 1.495800
4115 9031 -0.629800
4116 7311 -1.577400
4122 226 0.172300
4122 5048 -0.668600
4122 6881 -0.082700
4124 2276 -0.551200
4128 9335 0.297800
4129 8961 -1.515800
4129 9342 -0.291100
4130 408 0.098100
4131 1109 0.178100
4140 2137 1.277900
4141 42 -0.499000
4148 8501 -0.027800
4149 1065 -0.027900
4150 8928 1.537600
4151 7093 -0.348900
4153 6279 -0.040200
4157 7418 -2.198700
4157 8415 0.152300
4158 5885 -1.057400
4158 6878 -1.155400
4161 802 1.322300
4161 8356 -0.358300
4162 6374 0.383000
4163 5966 -0.896400
4167 17 -0.357300
4169 7486 -0.033200
4172 224 -0.232700
4174 6306 -1.711400
4175 2559 -0.086700
4180 5926 0.607600
4181 2349 0.997900
4188 7412 -0.467200
4189 7895 -0.914100
4191 3269 0.627000
4192 8271 -1.778700
4193 2981 -0.339800
4193 9206 -0.623100
4195 3232 -1.129500
4197 3266 0.903000
4199 9199 0.536800
4203 9340 -0.242000
4207 5264 -0.418700
4207 5406 0.416900
4208 915 -0.556900
4208 5178 0.117300
4212 5455 0.042300
4212 8731 2.129100
4215 5940 -0.260600
4215 6757 -0.575000
4220 3006 0.059500
4221 2721 -0.349400
4224 5161 2.108400
4230 9698 0.336500
4233 758 -0.540500
4234 5536 -0.702100
4236 4996 -0.777000
4237 7593 -0.002300
4240 2232 -0.418100
4240 3606 -1.439200
4241 8904 2.184800
4245 6886 -0.553400
4248 2949 -0.530500
4249 1654 -0.575100
4250 7116 -0.173600
4256 1335 -0.073100
4259 3484 0.055400
4260 3255 -0.918600
4261 4035 -0.667100
4264 438 -1.103000
4266 315 -0.879700
4271 3457 0.129900
4271 5284 -0.158400
4272 3555 -1.522600
4272 3832 -0.309600
4273 815 -0.831700
4273 1309 0.655600
4275 1052 -0.422200
4275 2428 1.002600
4275 8650 -0.911100
4275 9357 0.411900
4281 9001 1.065700
4286 3765 -0.579100
4287 9904 1.139800
4288 6124 0.497500
4288 9860 -1.378900
4290 5456 -0.273500
4294 978 -0.872200
4294 4705 0.532600
4295 4410 -0.043600
4295 9372 0.004000
4296 4056 0.840900
4296 8951 0.757200
4297 9789 -0.037200
4301 1434 -0.133100
4304 6349 -0.063800
4308 1893 1.685300
4310 1701 0.833000
4311 3007 -1.511700
4314 8388 -0.675200
4316 7300 0.451800
4316 9999 -0.865700
4317 7555 2.549400
4317 9495 0.522300
4318 6539 -1.712000
4320 5066 -1.408900
4321 59 -0.026800
4331 9316 -0.575000
4332 2290 0.931400
4345 5979 0.113200
4346 2160 1.260500
4347 3416 -0.546700
4355 715 0.226000
4356 273 -0.942300
4358 5191 -1.115500
4358 9441 -0.279100
4358 9705 0.143600
4362 8896 -0.802700
4365 1068 -0.160900
4365 2379 0.783500
4370 3917 -0.637400
4373 908 0.438500
4374 167 -1.007400
4374 4496 -0.304000
4376 7075 0.068000
4379 8743 -0.231700
4381 2540 -1.121100
4384 507 0.023100
4386 1973 0.533200
4388 5304 -0.261700
4389 6276 0.071000
4390 153 0.550400
4391 8231 -2.211000
4392 1694 0.819100
4392 7136 -1.472500
4393 2813 -0.445600
4396 6934 -1.101000
4398 9843 1.365200
4403 5418 -0.308700
4404 2774 0.385800
4406 304 -1.419900
4411 2877 -1.418400
4414 394 -0.938800
4415 5473 0.173500
4417 5039 0.988200
4422 3343 -0.986900
4422 4901 -0.294900
4422 6854 1.272200
4423 5715 -0.553800
4426 4698 1.095800
4444 3578 -0.382400
4445 876 -1.467300
4445 3365 0.523600
4446 5513 0.100300
4452 8366 1.455800
4454 2866 -0.548300
4454 4307 0.130200
4454 4583 0.005700
4455 4282 0.677300
4458 169 0.329400
4459 7031 -1.057200
4460 3147 1.137000
4460 8896 1.046300
4466 2595 0.333000
4466 8042 -1.481800
4467 2123 1.596800
4471 16 0.695200
4472 2828 -1.641200
4475 621 -1.165100
4476 6266 0.780400
4477 4073 -1.666600
4477 9533 0.519500
4478 3365 0.612200
4481 4272 -1.099100
4482 829 -0.512900
4482 2903 1.193400
4483 8538 -1.422600
4485 3458 -1.708700
4487 4365 0.465700
4493 5282 -0.499600
4504 4536 0.847400
4505 1144 2.447100
4505 5224 2.648900
4510 6090 -0.780800
4511 1443 -0.571200
4511 3564 -0.046900
4515 5281 0.001100
4517 4803 0.205600
4519 6511 -2.823900
4521 529 0.047800
4523 3431 1.048800
4524 575 0.412600
4525 4464 -0.581300
4528 1886 2.435300
4528 9981 0.881700
4530 7756 0.467200
4531 3927 0.470500
4531 8966 -0.973500
4532 7839 1.449300
4535 1238 -1.364200
4537 1717 -0.691600
4538 2918 -1.181200
4539 1350 -1.531600
4545 9299 1.106400
4547 5166 -0.284700
4549 7553 0.299700
4550 1880 -0.080000
4557 8722 -0.225200
4559 4874 -0.285900
4559 6992 -0.241200
4561 3724 -1.497600
4569 7859 0.904000
4571 3545 0.506900
4572 5537 0.047400
4573 3677 0.511100
4574 8042 1.186700
4576 4060 -0.464600
4577 8373 0.694500
4580 1026 -0.137000
4581 8692 -0.448300
4586 1195 2.134200
4587 4797 1.331200
4587 6991 -0.136500
4589 5439 0.291400
4590 2925 -1.235300
4590 5369 -0.524600
4595 5323 -2.829500
4596 7811 1.528600
4602 9905 -0.019100
4603 5126 -1.806200
4604 3333 1.408000
4607 5484 1.368100
4608 1309 0.755500
4611 1317 -1.517500
4611 6498 -1.142500
4613 8041 -1.494100
4617 7654 0.406700
4621 1672 -0.359600
4621 9743 0.438200
4626 1862 1.155900
4626 3963 -0.382800
4626 7206 -0.316800
4628 2177 -0.103800
4638 5222 -0.959700
4640 4906 0.508200
4640 5558 -1.551800
4649 8039 -0.846800
4650 1215 0.002300
4652 1834 0.340800
4653 6942 -0.977400
4655 1443 -0.306200
4656 8760 -1.367700
4658 2884 -0.557800
4660 1029 -1.940300
4661 5799 -0.252400
4662 1233 0.121400
4662 2848 -0.079600
4663 9734 -0.481200
4664 5240 0.197800
4665 8026 0.210900
4667 247 -0.395700
4669 8682 -0.386300
4670 1270 -0.445900
4670 8583 0.155000
4672 602 0.937200
4672 3468 1.050400
4677 1801 0.282200
4677 7087 -1.979500
4678 2888 0.159400
4678 7987 0.236500
4681 4798 0.935400
4686 1971 -0.194400
4690 1456 -0.286000
4695 1960 -1.144200
4698 3016 -1.742500
4698 9137 0.434000
4699 2285 2.014700
4699 3207 -0.421300
4700 3235 1.290200
4700 9387 -0.191400
4702 8629 0.437900
4707 215 -0.641500
4708 286 1.302700
4708 2741 0.825800
4708 6113 -0.154700
4711 8286 -2.409800
4711 8580 1.420000
4712 1694 0.351300
4719 1012 -0.101100
4723 6007 -0.625900
4729 6473 0.065500
4730 662 -1.970200
4731 4585 -0.124900
4731 9887 -0.422000
4736 298 -0.549600
4737 1632 0.589600
4742 6890 0.136000
4743 3018 -0.890500
4745 2914 -0.893000
4745 4146 0.454600
4747 6077 1.278600
4748 5179 -1.429200
4752 6540 -1.184700
4756 5925 0.975100
4758 789 2.131200
4760 9779 2.052000
4762 5504 -1.040400
4766 1515 -0.458800
4768 9456 -1.221800
4769 2307 0.326000
4769 3584 -0.300600
4771 4052 -0.173200
4772 1805 -1.508100
4774 8015 -1.388100
4775 7163 -0.480100
4777 6264 0.500400
4778 8976 0.967600
4780 762 1.825500
4780 4958 1.151500
4780 8128 -0.080600
4782 597 0.205900
4782 3809 -0.969100
4784 7994 -1.368800
4785 4966 -0.919200
4787 6314 0.574800
4790 8521 -0.275600
4793 1538 -1.162300
4794 576 0.288700
4794 8925 -0.238100
4795 8762 -0.947900
4795 9566 0.431600
4797 8979 1.531900
4799 7479 0.140800
4801 4090 -1.146800
4802 9346 0.575600
4809 41 -0.320100
4814 9480 -0.048700
4817 866 1.641900
4817 4404 0.231900
4818 1626 -0.002800
4821 3389 0.279300
4823 3947 0.545000
4824 4061 -0.698800
4826 1127 0.313700
4826 6437 -1.182400
4832 1855 0.551600
4832 4346 0.201700
4834 854 0.597600
4835 5118 0.443100
4836 8238 -0.725900
4841 315 -0.113900
4841 3277 0.404400
4846 958 -0.253500
4846 7742 -0.207600
4851 3064 -1.097400
4851 4335 -0.359700
4853 7630 -0.319100
4854 3979 0.474500
4864 9841 1.115600
4866 1601 0.106500
4868 5902 -1.876800
4873 5766 -2.011200
4878 1763 0.562300
4879 2491 -0.027200
4879 5640 -1.948300
4880 3166 -0.327000
4886 130 1.613300
4886 9116 1.149700
4888 5495 1.015800
4888 7179 0.165000
4893 5749 1.072500
4895 6133 0.678700
4895 7323 0.538100
4896 7154 -1.985400
4900 3113 0.714200
4900 8394 0.521600
4905 4312 0.797200
4908 4050 -0.334200
4908 4989 0.132500
4911 6163 1.202600
4915 5495 -1.173000
4918 2523 1.562100
4918 5617 0.263500
4919 7905 -1.161100
4920 9220 -0.585500
4924 733 0.121800
4924 8231 0.798200
4926 6007 -0.169400
4926 9928 0.749500
4927 2305 0.641900
4927 7870 0.838600
4931 6013 0.125900
4931 7946 -0.774800
4934 3265 -0.028000
4934 5176 -0.602700
4935 4642 -0.890800
4935 4708 0.128000
4938 506 0.206200
4940 5317 -0.429900
4944 8921 1.103700
4946 1306 -0.682900
4954 4683 -0.304600
4955 7071 0.449700
4957 6621 1.810300
4958 3045 0.132900
4961 6316 0.789600
4961 6879 0.346600
4963 1767 1.389600
4964 4392 -0.897300
4966 9064 -1.083000
4973 2959 -0.684500
4974 2197 -0.604200
4975 1197 -0.369900
4976 7128 -0.950800
4979 9399 -1.497700
4980 4220 0.679100
4981 2428 -1.109600
4981 9829 0.428600
4982 3702 0.608200
4982 4974 0.632000
4983 4219 0.492800
4984 7538 -0.715400
4985 6732 0.409700
4986 7058 0.600400
4986 8480 -0.166400
