9500 3000
2517 1850 -1.373200
2517 2281 2.172100
2518 1556 -1.124400
2518 2431 0.193600
2519 1160 -1.460300
2519 2913 0.309400
2520 81 -0.582200
2520 820 0.792700
2520 1061 0.054100
2520 1514 -0.418900
2520 1601 0.248300
2520 1878 0.426900
2521 1362 0.158500
2521 1636 0.139400
2521 2381 0.273000
2521 2391 0.019800
2521 2786 -0.541700
2522 2423 -0.128600
2523 259 -0.850000
2523 980 -0.132800
2523 2414 -1.896100
2523 2916 -0.211700
2524 751 0.861400
2524 1361 0.044900
2524 1856 1.342300
2525 493 0.644900
2525 1855 -0.832900
2525 1859 0.143000
2526 1230 0.049300
2526 2131 0.443900
2526 2331 -0.325500
2526 2739 -1.145100
2526 2743 -0.649400
2527 1265 0.883300
2527 2445 0.455400
2528 655 1.068400
2528 1197 -0.190000
2528 1313 0.283800
2528 1514 -2.038600
2528 2249 1.848700
2528 2657 0.513200
2529 997 0.275100
2529 1424 0.567300
2529 1943 0.433000
2529 2077 -0.665600
2530 1120 -1.839500
2530 1641 0.410100
2530 2024 0.397800
2530 2694 0.693700
2531 55 -2.025900
2531 244 -1.320100
2531 990 1.438800
2531 2917 1.074500
2532 201 -2.053800
2532 323 0.596000
2532 1355 0.421400
2532 1429 0.711700
2533 2599 -1.282300
2534 1878 0.313000
2534 2033 -2.135000
2534 2361 1.765400
2535 1444 -0.099400
2536 833 -2.396800
2537 14 0.055000
2537 2942 -1.606900
2538 123 1.012800
2538 1830 0.373600
2538 1911 1.309300
2539 1181 1.315700
2540 482 -1.271000
2540 1500 -2.235000
2540 2698 -1.997800
2541 691 0.074900
2541 1754 0.195600
2541 1836 -0.361200
2542 0 -1.275000
2542 935 -0.756700
2542 1706 0.448500
2543 22 -0.299300
2543 33 -0.448600
2543 468 -0.456100
2543 1073 -1.313700
2544 824 -0.117100
2544 1309 -1.485700
2545 403 -0.932600
2545 620 -1.294900
2545 2940 0.210400
2545 2960 -2.951600
2546 2180 0.353500
2547 1299 1.282700
2547 2228 -0.562700
2548 143 0.379800
2548 1186 -1.247200
2548 1933 0.294500
2549 69 2.322300
2549 1625 0.037500
2549 2875 -0.450800
2550 121 1.475300
2550 1366 -0.706800
2552 12 -0.178500
2552 149 1.288400
2552 2876 0.446000
2553 428 -0.996500
2553 880 -2.164400
2553 1648 -0.879700
2553 1997 0.342500
2553 2649 0.329900
2553 2733 -0.042100
2553 2986 -1.145900
2554 386 -0.933600
2554 486 0.355900
2555 282 -1.127100
2555 911 0.188100
2555 1245 0.289400
2556 517 0.409900
2556 2738 2.341100
2558 103 -0.580800
2558 400 0.403800
2558 672 0.565100
2558 852 1.026200
2558 996 -0.231400
2558 2497 -0.131400
2558 2649 0.246700
2559 1449 -0.267800
2559 1476 -0.087100
2559 1615 -0.089900
2560 244 -0.325700
2560 481 0.777600
2560 1212 -0.167700
2560 1341 -0.161500
2560 1350 0.196600
2560 2128 0.279500
2560 2659 -1.459400
2561 502 -0.483800
2561 745 0.409000
2561 753 0.915900
2561 817 0.349600
2561 1519 -0.180400
2562 482 0.420800
2562 1765 0.818200
2562 2289 0.524600
2562 2440 0.391700
2563 1255 0.674300
2563 2437 -0.789000
2563 2767 -2.312200
2564 1820 1.085000
2564 1905 -0.110000
2564 2205 0.158000
2565 828 -0.721100
2566 749 -0.302900
2566 1458 -0.228500
2567 1153 0.337400
2567 2043 0.028200
2567 2381 0.874500
2568 772 -1.623300
2568 829 -0.709100
2568 2569 -0.588200
2569 2940 0.503800
2571 609 0.447600
2571 839 0.126600
2571 1828 0.190700
2572 1948 -1.976400
2573 999 0.719300
2573 1087 -0.449200
2573 1437 -0.546200
2573 1695 2.028800
2573 1709 -1.912300
2573 1955 0.306300
2573 2302 0.611100
2573 2679 -1.453500
2573 2773 -0.866200
2573 2778 0.417800
2574 2065 2.041100
2575 2336 1.096500
2576 318 -0.403700
2576 689 -0.593600
2576 690 0.134900
2576 735 0.556300
2576 912 -0.287200
2576 1916 -0.761800
2576 2755 1.311600
2577 1243 0.555600
2578 229 1.263200
2578 688 -0.503500
2578 1955 -0.119400
2578 2829 -0.711000
2579 1596 1.253000
2579 2950 -1.185700
2580 759 -0.337200
2580 1845 0.136600
2580 2066 -1.669700
2580 2851 -0.070500
2581 721 -0.325400
2582 166 1.124600
2582 909 0.468400
2582 1066 0.946700
2582 1939 -0.525300
2582 2617 0.461900
2583 1010 -0.744900
2583 1496 0.140900
2585 363 1.510200
2585 834 1.533700
2585 1306 1.653400
2585 1339 0.494300
2585 2145 0.506200
2585 2333 0.495400
2585 2620 -0.908600
2586 38 -2.572700
2587 35 0.777800
2587 549 -1.168100
2587 624 -0.043700
2587 941 -0.364800
2587 958 1.539200
2587 1690 0.317100
2587 2369 0.373600
2588 453 1.153000
2588 626 1.241200
2588 1279 -1.252600
2588 2102 -1.227400
2588 2990 1.588300
2589 1651 0.714300
2589 2129 -0.304100
2589 2367 -0.249500
2589 2540 0.111200
2589 2694 0.100300
2590 520 0.127100
2591 175 1.510300
2591 627 -1.521300
2591 2005 0.316900
2591 2318 1.074600
2591 2367 0.082000
2591 2453 0.258900
2592 1359 0.160100
2592 1407 -0.216600
2592 2060 -0.577300
2592 2266 0.659400
2592 2369 1.014800
2593 665 0.379800
2593 764 -1.530100
2593 865 0.961200
2594 627 1.717000
2594 1654 2.432000
2594 2621 0.119000
2594 2798 -0.894600
2594 2849 -1.113700
2595 834 0.607900
2595 1399 1.701500
2595 1475 -0.695500
2596 899 -0.222300
2596 1002 0.112800
2596 2282 -0.639400
2597 163 -0.524500
2597 185 -1.158500
2597 189 -2.799100
2597 1340 1.011500
2597 2170 1.333500
2597 2466 0.094100
2597 2528 -0.170600
2597 2554 -2.467800
2597 2726 1.337100
2598 1107 -0.232200
2598 2283 -1.309200
2599 1156 -1.113500
2599 1543 -1.092200
2599 1804 -1.457500
2600 507 1.658200
2600 2411 0.462200
2601 967 0.644200
2601 1974 -0.266800
2601 2639 0.161400
2602 1869 -0.178400
2603 113 0.066300
2603 1906 -2.414100
2603 2646 -0.303300
2604 606 2.628200
2604 2661 0.173500
2605 6 0.833700
2605 30 -0.848500
2605 31 -0.167500
2605 501 -0.039100
2605 2671 -0.206700
2605 2943 0.253400
2606 920 -0.061000
2606 1399 -0.938900
2607 1927 -0.139300
2608 619 -0.349200
2608 1556 0.172500
2608 2874 0.402000
2609 210 1.473900
2609 966 -0.199700
2609 1575 0.064500
2609 2951 -2.104000
2610 323 -0.222400
2610 885 1.482200
2610 1429 1.200800
2610 1774 -0.701200
2611 2297 0.236800
2613 175 1.738300
2613 382 1.150600
2613 534 -1.074600
2613 541 1.635800
2613 1809 0.830400
2613 2839 -1.272700
2614 461 -1.165900
2614 660 -0.965800
2614 2050 -0.203100
2614 2863 0.445500
2615 676 0.576200
2615 2068 -0.689700
2615 2381 -1.033300
2615 2513 -2.417500
2616 222 -0.809500
2616 1274 -0.550700
2616 2258 0.461700
2616 2807 -0.299300
2617 431 -0.991100
2618 138 1.124600
2618 671 1.806500
2619 82 0.178000
2619 2555 -0.812600
2620 1942 0.428900
2621 678 1.765800
2621 775 0.742600
2622 143 -0.878700
2622 558 0.110900
2622 1150 0.826800
2622 1906 -0.356900
2623 284 0.906600
2623 734 0.696900
2623 990 -0.996200
2623 1782 -1.260400
2623 1921 -2.822700
2624 15 0.523400
2624 129 1.720100
2624 2439 0.827800
2625 1031 1.231300
2625 1037 0.484500
2626 1883 2.119900
2626 2688 0.076500
2627 868 -1.694100
2627 1762 -1.083200
2627 1952 -0.952200
2627 2296 -1.364800
2628 532 -1.219300
2628 684 1.766100
2628 1848 0.631300
2628 2525 -0.032400
2628 2571 -0.763400
2628 2774 -1.571300
2629 58 1.744100
2629 1615 1.342000
2629 1688 -1.720900
2629 2208 -1.807200
2630 323 0.236900
2630 2420 -1.931900
2631 1111 -0.547200
2631 1698 0.615000
2631 1879 1.079700
2632 1566 -1.241000
2633 1374 -0.504800
2633 1539 0.079500
2634 271 -0.624400
2634 1114 -0.512000
2634 1622 -0.167500
2634 1964 -0.087400
2634 2121 -0.533800
2635 276 -0.639600
2636 288 0.262000
2636 1324 -0.987400
2637 806 0.308300
2637 1276 -1.175000
2639 313 0.817500
2639 1169 -2.750000
2639 1978 0.973400
2639 2282 0.252200
2639 2400 -0.304000
2640 1826 0.378200
2640 2785 0.024200
2641 1442 0.349000
2641 1729 -0.121800
2642 1588 -0.908500
2642 2322 0.541900
2643 632 1.449200
2643 2930 1.239200
2644 1237 1.222500
2644 2744 0.553300
2645 421 0.331200
2645 1780 -0.155000
2645 2688 0.960000
2646 15 -1.204700
2646 686 0.238200
2648 49 -0.940100
2648 300 -0.619600
2648 563 0.593900
2648 980 0.998300
2648 1597 1.049200
2648 1776 0.035800
2648 2329 -0.004400
2648 2666 0.390600
2649 2639 0.817400
2650 131 1.063300
2651 784 2.408500
2651 2197 1.907300
2652 2504 0.237900
2654 100 0.405200
2654 1129 0.019300
2654 1583 0.340200
2654 2539 0.479000
2654 2941 0.806400
2655 50 1.359600
2655 325 -0.532800
2655 1284 -0.917500
2655 1404 -0.596700
2655 2296 0.295600
2655 2359 0.844500
2656 951 0.790800
2656 1387 0.411700
2656 1787 -0.607900
2656 2124 0.320700
2656 2583 -0.802300
2657 314 -1.128200
2657 1892 -1.340600
2658 365 -0.394500
2658 1180 -0.157800
2658 1806 -1.173900
2659 565 1.307400
2659 1349 0.948100
2660 1249 -2.428900
2660 2294 0.834400
2662 1045 -0.443700
2662 2491 0.464100
2662 2636 -0.477800
2663 80 0.131900
2663 1155 -0.513000
2663 2093 -0.817400
2664 794 -0.202500
2664 1022 0.644300
2664 1372 1.421600
2664 1381 -0.056100
2664 1682 -0.984700
2664 2845 -0.096000
2665 1231 0.312900
2665 2397 0.219000
2665 2624 1.586600
2666 325 -1.116800
2666 370 0.589400
2666 2204 0.679900
2667 1255 -0.818100
2667 1787 1.625600
2667 2988 -1.048200
2668 173 0.839300
2668 481 -1.067800
2668 973 -1.286400
2668 1217 0.432300
2668 1783 -0.465900
2669 1239 -0.013700
2669 1813 0.021300
2670 672 0.514500
2670 1022 0.257700
2670 1552 1.496900
2670 1557 0.210900
2670 2267 0.657500
2670 2969 0.259100
2671 777 -0.543500
2671 2280 0.909800
2672 634 -3.330600
2672 951 -0.296600
2672 972 -0.578800
2673 1984 0.413100
2674 1522 -0.779300
2674 1699 0.480500
2675 866 -1.004100
2675 1135 0.013600
2675 1442 -1.279100
2675 2278 -0.411100
2675 2615 -0.110200
2675 2640 0.410400
2677 105 1.959000
2677 1234 0.909200
2678 339 -0.979000
2678 1165 0.491000
2678 1300 0.883900
2679 911 -0.705400
2679 1504 1.127000
2679 2158 -0.030600
2679 2612 -0.142600
2680 575 -0.355300
2680 732 0.806600
2680 1122 -0.173100
2680 1177 1.316700
2680 1658 -0.356200
2680 1873 -0.278300
2680 2295 -0.014800
2680 2760 -1.355400
2681 338 -0.414500
2681 878 0.128000
2681 2748 -0.272500
2681 2947 0.922000
2681 2957 -0.650100
2682 1276 0.715200
2683 889 -0.496800
2683 2994 -0.431900
2684 1128 0.740300
2684 1486 0.107800
2685 1200 1.005500
2685 1555 0.028000
2685 2125 0.970900
2685 2690 -1.147700
2686 117 -0.858500
2686 1194 0.259200
2686 1285 -0.130700
2686 1945 -0.771000
2686 2130 -0.270200
2686 2963 -0.608000
2687 566 0.925500
2687 2484 0.361800
2688 884 -1.106600
2689 252 0.883800
2689 334 0.214700
2689 875 -0.608100
2690 2584 -0.459400
2691 751 -1.295300
2691 920 0.281700
2691 2647 0.686100
2691 2715 -0.226200
2692 534 -0.660100
2692 1163 -0.769700
2692 1697 0.430400
2693 2293 0.496100
2694 2632 -0.714700
2695 671 -0.116400
2695 2127 -0.236100
2695 2392 -0.120100
2695 2909 -0.881400
2696 1557 -0.103000
2696 1981 1.042400
2697 297 -1.559200
2697 2917 -0.153500
2698 262 0.464100
2698 709 -0.537400
2698 1163 -1.379600
2699 281 0.931100
2699 839 0.084700
2699 1399 0.692600
2699 2537 -0.458900
2699 2954 -0.710100
2700 2228 -0.927400
2701 833 0.152800
2701 1539 0.371800
2701 2687 -0.357000
2702 611 -0.965400
2702 2115 0.310600
2702 2172 0.038900
2703 128 -0.626800
2703 177 2.619600
2703 907 0.237100
2703 1050 0.940200
2703 1455 -0.806800
2703 2626 -0.563500
2704 384 1.164300
2704 526 -0.123600
2704 645 -0.949600
2704 907 0.515100
2705 1708 1.081000
2705 1826 1.006800
2705 1937 -1.424900
2705 2436 -0.743100
2706 1207 1.003100
2706 2044 0.165900
2708 551 0.207300
2708 1174 0.086900
2708 2618 -1.207900
2709 1275 -1.219700
2709 1527 0.057200
2710 479 -1.261200
2710 624 -1.182000
2710 645 -0.879200
2710 744 -0.887100
2711 1983 -1.362900
2712 90 1.463600
2712 207 -1.277800
2712 1750 0.341800
2712 1915 -1.318400
2713 156 -0.728800
2713 520 0.572300
2714 1045 -0.241300
2714 1387 0.819500
2714 1585 0.062200
2714 1605 -0.679400
2715 247 -0.030600
2715 376 0.454100
2715 432 0.889800
2715 742 -0.368600
2715 1120 -0.588700
2715 1555 -0.930200
2715 2313 0.624200
2715 2375 -0.909000
2716 877 0.130300
2716 1113 -0.850600
2716 2941 -0.421200
2717 1839 -2.328000
2717 2049 -0.709100
2717 2720 -1.217300
2718 588 -0.917100
2718 2001 -0.056500
2719 443 -0.601600
2719 621 -0.851800
2719 1457 0.076500
2719 2969 -0.747400
2720 76 -1.562800
2720 430 0.194200
2722 522 0.451200
2722 1143 0.157100
2722 1319 0.518800
2723 2862 -0.814300
2724 657 -0.852700
2724 750 0.955000
2725 589 -1.058000
2726 2105 0.311400
2727 985 -3.006500
2728 1230 -0.708400
2728 2241 -0.483400
2728 2726 0.185800
2729 684 0.828800
2729 1005 0.129200
2729 2489 1.170800
2729 2641 -1.029600
2730 493 0.386700
2730 2965 0.267600
2731 79 1.289300
2731 1276 0.366700
2731 1809 -0.414400
2731 1915 -0.985700
2731 2180 -0.281300
2731 2831 1.041600
2732 749 -0.881100
2732 1533 0.663400
2732 2943 2.233700
2733 1121 2.104900
2733 1469 -0.090500
2733 1619 1.974500
2733 2407 0.667600
2733 2783 1.345000
2733 2850 0.672000
2734 180 -0.408100
2734 1056 0.104600
2734 1816 0.146900
2735 600 -0.697000
2735 639 -1.400500
2735 700 -1.130800
2736 1348 0.173100
2736 2373 0.920800
2739 269 1.293600
2739 394 0.805500
2739 2071 -0.502700
2739 2762 0.884200
2740 314 -2.508100
2740 2272 -0.476800
2741 1475 0.875100
2741 1476 2.041000
2741 1909 0.239300
2743 467 0.228200
2743 496 -0.154800
2743 1786 -0.648100
2743 2566 0.392500
2744 41 1.054500
2744 2745 0.104200
2745 216 0.708400
2745 1591 0.194600
2745 1608 1.291100
2746 1513 -0.418900
2746 1856 0.804500
2746 1989 0.028700
2746 2528 0.677400
2747 213 -0.011100
2747 888 0.054500
2747 902 0.456700
2749 1907 0.170100
2750 802 -0.764200
2750 934 0.576800
2750 1505 -0.136700
2750 1841 -0.880300
2750 1968 -0.796400
2751 1077 0.481100
2751 2459 0.047400
2751 2947 -0.188400
2752 1249 -0.706200
2752 2381 1.050100
2752 2656 -0.358400
2753 40 0.977600
2753 1224 -0.391100
2753 1316 -0.313600
2754 2151 -0.910300
2755 412 -1.002400
2755 1144 -1.159400
2755 1663 1.209700
2755 1691 -0.113200
2755 1996 0.306800
2755 2885 -0.654500
2755 2904 0.118300
2755 2928 0.325700
2756 465 -0.941600
2756 529 1.522600
2756 535 -0.675200
2756 1889 0.619500
2756 2392 -1.891500
2759 528 0.675400
2759 581 -1.044900
2759 1205 0.569400
2759 2060 -1.746000
2760 2722 -0.305700
2761 23 0.367400
2761 2039 0.408500
2761 2966 2.021500
2762 416 -0.967100
2762 1297 0.487800
2763 516 0.179900
2763 1991 -0.551400
2763 2647 -0.856700
2764 1890 -0.142800
2764 2462 -1.127900
2766 616 2.158200
2766 691 1.336900
2767 1936 1.285700
2768 1144 1.540300
2768 2642 -1.488200
2769 625 -0.899300
2769 1220 -0.181400
2769 2234 -0.585900
2769 2389 1.170200
2769 2777 -0.079800
2770 1609 0.869200
2770 2153 0.962000
2770 2516 0.968300
2771 1466 -0.833700
2772 1088 -1.841300
2772 1362 0.924200
2773 945 -0.311700
2773 2028 -1.038900
2773 2240 0.710100
2773 2331 -0.843900
2773 2525 1.283700
2773 2538 -0.040400
2774 542 0.604100
2774 2906 0.746500
2775 103 0.256500
2775 165 1.735700
2775 1585 -0.610200
2775 2107 1.558100
2775 2716 -2.399700
2775 2855 -0.604400
2776 38 -0.710800
2776 54 0.331000
2776 138 0.354200
2776 736 -0.027700
2776 1330 -1.618400
2776 1910 -0.764300
2776 2616 1.078700
2777 135 -0.715000
2777 1263 -0.897700
2777 2630 -1.151900
2778 9 -1.165000
2778 1170 -0.564000
2778 1319 -0.599100
2778 2664 -0.143900
2779 316 0.294700
2779 2564 0.156300
2780 789 0.456800
2780 2258 -2.185500
2781 255 0.822100
2781 1271 -0.875400
2781 1518 -0.298900
2782 1639 -0.034600
2782 2179 1.188600
2782 2721 0.133900
2783 5 0.656100
2783 615 0.669700
2783 2080 0.055900
2783 2587 1.560900
2784 35 -0.099800
2784 1800 1.224500
2785 144 -1.681300
2785 1263 -0.105700
2785 2445 1.941000
2786 1082 0.480300
2786 1334 0.310000
2786 2558 1.363500
2787 2088 0.635000
2788 229 -0.378000
2788 987 0.935300
2789 50 -0.760100
2789 445 1.224500
2789 1799 1.416800
2789 1865 -0.455100
2789 2725 -0.067300
2790 273 2.301500
2790 1283 1.060700
2790 2527 -0.440300
2791 1029 1.600100
2791 1585 -0.584100
2791 1943 -1.816300
2791 2386 0.051600
2791 2728 -0.523300
2792 606 -0.157400
2792 743 0.065200
2792 933 -2.366600
2792 1136 -0.345000
2792 1450 -0.133800
2792 1616 1.992000
2792 1911 -0.676900
2792 2505 0.377100
2792 2663 0.876400
2793 1448 -0.346500
2793 1597 -0.421700
2793 1605 -0.139300
2793 2327 1.069800
2793 2565 -0.133100
2794 1481 -1.124000
2794 2480 1.084100
2795 724 0.911000
2795 1609 0.045500
2795 1964 0.307800
2795 2119 -0.758500
2796 2240 -0.816700
2796 2543 0.818900
2796 2716 -0.361000
2797 2050 -1.024400
2797 2363 0.273800
2798 2176 -0.354300
2798 2787 1.854600
2799 1141 -0.457500
2799 1607 -0.304600
2800 499 -0.457400
2800 1644 0.083500
2801 340 0.797600
2801 533 -0.849900
2801 1206 -0.140900
2801 1429 0.986600
2801 2751 -0.573900
2803 936 0.795100
2803 1630 -1.675000
2803 1693 0.665000
2803 1990 -0.075300
2803 2816 -0.364000
2804 1665 1.191600
2804 2410 -0.069700
2804 2968 -0.935300
2806 31 -0.339900
2806 1518 -1.765600
2806 1855 -0.374800
2806 2570 -0.088900
2806 2936 -0.802300
2807 1588 -0.498500
2807 2202 -0.372800
2807 2658 2.348100
2807 2782 0.665300
2808 1445 -0.339600
2808 2918 1.100700
2809 199 -1.162100
2809 467 1.612000
2809 1863 0.100900
2809 2848 0.012000
2810 2199 1.250000
2811 1386 -0.441700
2811 1983 -0.354900
2812 237 0.089900
2812 267 1.933000
2812 858 0.448300
2812 1040 -0.379700
2812 1371 -0.432500
2812 1387 0.102000
2812 1977 1.283600
2813 270 -2.051500
2813 376 0.394400
2813 511 0.288700
2814 2655 -0.114000
2814 2928 -1.477600
2815 754 1.698000
2816 2011 0.043200
2817 36 0.103900
2817 552 -0.492700
2817 776 -2.271900
2817 1483 -1.040000
2817 2299 -0.045000
2818 433 1.184300
2819 772 -1.738700
2819 1114 1.450900
2819 1167 2.100400
2820 194 1.470900
2820 332 0.164900
2820 404 0.468600
2820 447 0.670300
2820 1400 -0.723800
2820 2572 -2.626800
2821 225 -0.118200
2821 916 -1.031800
2821 1338 1.968100
2821 1595 0.386600
2821 2399 -1.256000
2822 1928 1.440200
2823 525 0.499200
2823 690 -0.260900
2823 2147 0.251900
2824 1676 0.243200
2824 2182 1.354700
2826 2316 0.783000
2827 215 0.358000
2828 395 1.263700
2829 1224 -0.545400
2829 1855 -1.457000
2829 2157 1.368400
2829 2668 -0.786600
2830 359 0.355800
2830 976 -0.134900
2831 742 -0.456900
2831 2040 0.234500
2832 153 0.966700
2832 420 2.216900
2832 1382 0.341300
2832 2507 -0.871000
2832 2709 -0.720100
2832 2812 0.213300
2832 2945 1.401500
2834 1956 0.382800
2834 2154 -1.904100
2835 264 1.614500
2835 690 -1.196900
2835 1048 0.680800
2836 2485 0.126300
2838 577 2.023500
2838 1312 -1.226100
2839 511 0.617500
2839 1638 -0.832800
2839 2324 -0.677100
2839 2744 -0.455300
2840 1059 -1.569500
2840 1967 -0.683100
2840 2196 0.012600
2840 2857 -0.549300
2841 167 0.772000
2841 903 0.837900
2842 160 0.739000
2842 267 0.454600
2842 1650 0.262600
2843 1570 1.019800
2844 298 -0.256900
2844 557 -1.311900
2844 1408 -0.497800
2845 696 -0.062900
2845 769 -2.958800
2845 1019 -0.347100
2845 1116 0.355100
2846 625 1.496500
2846 2268 0.157400
2847 167 -0.071900
2847 219 -1.535500
2847 1716 0.196100
2847 1883 1.220500
2847 2291 -0.840400
2847 2860 -0.021400
2847 2913 -0.439600
2848 240 -0.736600
2848 648 -2.050100
2848 677 -0.489400
2848 1086 2.860800
2848 1270 -0.651000
2848 1737 -0.086400
2848 1950 -0.936000
2848 2818 0.136900
2849 728 0.373700
2849 1116 -1.579600
2849 2163 0.106700
2849 2367 0.895400
2849 2382 -0.662000
2850 228 0.960800
2850 1326 0.583400
2850 2154 -0.826600
2850 2187 0.313600
2851 29 -0.907700
2851 909 -1.357800
2851 1064 0.326600
2851 2155 1.134800
2852 263 -0.120000
2852 1562 -0.124400
2853 649 1.173200
2854 647 0.096600
2854 946 0.413900
2854 1039 -1.286300
2854 2074 -0.371100
2854 2145 -0.187700
2854 2647 0.626400
2855 588 0.803100
2855 1153 2.212500
2855 2922 -0.643800
2856 179 0.174300
2856 255 -0.370300
2857 176 -0.880000
2857 2037 0.887400
2857 2442 -1.823700
2858 1566 -0.316200
2858 1720 1.022500
2858 1877 1.006000
2858 2691 0.277500
2858 2699 0.746700
2859 71 -0.962600
2859 1034 1.766200
2859 1116 0.061200
2859 2531 -0.166200
2859 2559 -0.697000
2859 2925 0.151600
2860 2862 0.726800
2861 90 -0.660000
2861 882 -0.358100
2861 1191 -0.678400
2862 1106 -0.033500
2862 2380 1.374600
2863 194 -0.366500
2863 2876 0.361800
2864 636 -0.863000
2864 936 -0.342900
2865 2082 -1.772800
2865 2525 -0.138000
2866 417 1.315600
2866 753 -0.076100
2866 2411 0.182400
2867 1527 0.009200
2867 2637 0.316400
2868 137 3.004400
2868 1026 -0.108900
2868 2867 -0.894800
2869 1690 0.948600
2869 1787 0.181300
2869 1841 0.552900
2870 413 1.672700
2870 1878 -0.304600
2870 2740 0.708900
2870 2945 1.172000
2872 1269 1.115700
2872 2058 -0.610300
2873 2201 -1.986400
2873 2687 1.688600
2874 24 1.214200
2874 503 -0.969600
2874 1729 1.405300
2874 1975 -0.164500
2874 2196 0.548500
2874 2406 0.047400
2874 2906 1.683800
2875 983 0.495300
2875 1016 0.506600
2875 1033 -0.538600
2876 59 0.022700
2876 1823 -0.675200
2876 2016 -1.328900
2876 2096 1.411400
2877 899 -0.539300
2877 1194 1.757000
2877 1394 0.054600
2877 1463 -1.562500
2877 1778 0.343300
2877 2665 -0.079400
2878 264 0.752900
2878 306 -1.301400
2878 968 -1.188600
2878 1839 0.117800
2878 2697 -1.231700
2879 456 0.224000
2879 483 -1.399200
2879 1315 -0.378200
2879 2733 0.496600
2879 2799 -0.584100
2879 2897 0.287700
2880 971 0.808200
2881 724 0.867200
2881 829 0.570900
2881 1205 -0.824900
2881 2340 -0.120400
2882 858 -0.390200
2882 1061 -0.113000
2882 1278 0.446700
2882 2550 -0.078900
2882 2586 0.451800
2883 121 -1.184200
2884 675 -0.686900
2884 1586 -1.756300
2884 1805 1.171500
2884 2495 -0.935000
2885 200 -0.277500
2885 1016 -0.147700
2885 2593 -0.410900
2885 2881 0.748400
2886 1850 -0.134900
2886 2058 -0.965200
2887 2066 -1.278400
2887 2665 -0.002100
2888 726 -0.807400
2888 2313 0.356800
2888 2987 -1.858400
2889 2958 0.626400
2890 147 0.691800
2890 1293 0.440400
2891 1055 -0.819800
2891 1075 0.877600
2891 1861 1.010200
2891 2181 0.526500
2892 388 0.538000
2893 50 2.035200
2893 837 1.971800
2893 1367 0.586300
2893 2109 -0.576800
2893 2955 -0.115400
2894 718 -0.339600
2894 925 0.051500
2894 1479 0.463400
2894 1626 -0.020500
2894 1633 1.102700
2895 81 -0.812600
2895 736 -0.951400
2895 1570 0.226200
2895 1691 0.908300
2895 1827 -1.590100
2895 2756 -0.041600
2896 864 -0.416400
2896 1566 0.005700
2896 2367 -0.306000
2896 2888 0.309100
2897 244 -0.324600
2897 987 1.123600
2897 1008 1.189300
2898 156 -0.699000
2898 2048 2.795800
2898 2440 0.168900
2899 664 1.029700
2899 689 -1.134700
2899 849 -1.587000
2899 1974 0.037500
2901 965 -1.440500
2901 1862 0.493700
2902 133 -1.362900
2902 2051 -0.137300
2903 1441 0.670500
2904 63 -0.655500
2904 280 0.458800
2904 641 -0.767000
2904 2288 -0.526400
2905 1891 0.813900
2905 1912 0.388700
2905 1995 0.968500
2906 1544 -1.657500
2906 2079 0.837600
2906 2871 -0.360100
2907 1725 2.054700
2907 2365 1.093100
2907 2373 1.001100
2908 305 0.840000
2909 925 -0.731900
2909 1005 0.011000
2909 1779 0.172800
2910 3 0.228100
2910 330 1.827300
2911 713 0.422200
2911 1435 0.257100
2911 1869 -0.822600
2911 2156 0.006000
2912 1058 -0.432200
2912 2974 0.217600
2913 109 0.066900
2913 681 -0.489900
2913 1789 -1.588300
2913 2592 1.174100
2914 330 -0.241700
2914 501 1.249900
2914 1865 1.758600
2915 304 -1.787700
2915 1642 -1.415200
2916 198 -0.621500
2916 722 -0.073200
2916 1112 1.718900
2916 1782 0.837900
2916 2071 0.258100
2916 2113 -1.236900
2917 4 -0.819800
2917 291 0.365700
2917 655 -1.099700
2917 1092 -1.251400
2917 1469 -0.474400
2917 2484 1.434500
2918 1500 1.167900
2918 1841 2.153000
2918 2012 1.010400
2919 544 1.543200
2919 2137 -0.285700
2919 2620 -0.570400
2919 2692 -0.676400
2920 319 0.001700
2920 1338 0.685500
2920 1366 -0.717000
2920 2167 -0.869500
2921 700 -3.176000
2921 787 -0.232200
2921 1182 0.542900
2921 1475 1.037000
2921 1842 -2.221500
2921 2018 0.218400
2921 2793 0.423400
2921 2917 -2.076300
2922 1836 0.386900
2923 2378 -1.126600
2924 618 1.292500
2925 1006 -0.742800
2925 2372 -0.352200
2926 1424 -0.799400
2926 1778 -0.240100
2926 1915 1.529700
2926 2221 0.441700
2927 947 0.111300
2927 1333 1.951100
2927 2180 -1.454700
2927 2857 0.102300
2928 421 -0.732900
2928 673 0.159300
2928 2134 0.858400
2928 2211 0.509000
2928 2299 1.285000
2929 367 1.097800
2929 847 0.212700
2929 955 0.190600
2929 2542 -0.140700
2930 2440 0.387100
2931 264 0.317100
2931 305 -1.027000
2931 1731 0.385600
2931 2263 -0.173400
2932 541 -2.065500
2932 1420 0.455900
2932 2085 -0.981100
2933 1755 -0.860500
2933 2805 -0.117600
2933 2880 -0.791700
2934 2360 -1.534400
2935 2153 0.083600
2935 2496 0.798000
2936 105 -0.823200
2936 1407 -0.244700
2936 2796 0.305500
2937 1553 0.135000
2937 1673 -0.733800
2937 1918 1.600100
2938 1582 1.038700
2938 2350 2.028200
2939 163 -0.206400
2939 2399 1.703900
2940 894 0.078700
2940 1137 -0.150900
2940 2792 1.610900
