5000 9500
1482 2025 0.886700
1483 2832 0.858300
1486 2482 0.085100
1486 4145 0.177400
1487 483 0.013400
1487 6819 0.590000
1487 7507 0.707900
1488 3373 0.758900
1490 602 0.214000
1490 3587 0.966200
1491 240 0.484400
1491 2175 0.062500
1491 7843 0.178500
1492 2386 0.338300
1494 1318 0.880500
1494 6889 0.042700
1495 682 0.355400
1496 3936 0.640700
1497 5767 0.827900
1499 6023 0.044600
1499 6138 0.790800
1500 3312 0.051200
1500 8378 0.296400
1500 9375 0.272100
1504 3157 0.913500
1504 4450 0.605500
1506 243 0.502200
1506 4032 0.736600
1506 9039 0.112100
1507 1241 0.884500
1508 2319 0.529600
1509 4530 0.005500
1518 992 0.162900
1519 6459 0.262300
1521 2658 0.038900
1521 7920 0.682100
1522 8436 0.028200
1522 9335 0.499900
1525 885 0.480700
1531 621 0.278500
1532 6821 0.590500
1535 9395 0.287400
1536 903 0.919900
1538 451 0.006100
1539 7774 0.564500
1540 7079 0.368700
1540 8153 0.371400
1544 5650 0.021200
1544 8699 0.687300
1545 7 0.554600
1545 3518 0.765400
1546 426 0.791300
1547 8471 0.246600
1552 2172 0.199800
1552 7196 0.366900
1553 3705 0.719600
1554 6240 0.125400
1555 5760 0.429900
1555 5819 0.016400
1556 1715 0.071000
1557 9443 0.710300
1558 6045 0.802900
1559 104 0.910200
1559 5104 0.912100
1559 9412 0.629500
1561 2164 0.131500
1562 4167 0.062100
1563 8965 0.777500
1567 5722 0.742100
1569 4228 0.625900
1570 1439 0.729100
1573 1995 0.203000
1573 4175 0.795000
1579 1478 0.974600
1580 6647 0.420100
1581 2768 0.245700
1582 723 0.480100
1582 9200 0.669000
1585 6462 0.852400
1587 2662 0.945300
1587 2672 0.128700
1587 6245 0.696600
1589 5721 0.080100
1589 8478 0.103600
1590 2105 0.131200
1590 5674 0.515100
1590 7766 0.481800
1591 5013 0.445900
1592 3881 0.798200
1593 194 0.528900
1593 8712 0.668800
1595 7213 0.483300
1596 1965 0.332700
1596 2692 0.258800
1597 2375 0.973700
1601 28 0.264400
1601 1816 0.789900
1601 4102 0.497100
1602 707 0.320800
1604 4666 0.616300
1604 8859 0.006900
1605 6034 0.062900
1605 7062 0.920000
1607 5869 0.906200
1609 488 0.831500
1612 4350 0.913700
1612 8822 0.679200
1612 8970 0.777100
1615 1425 0.693700
1617 2607 0.198900
1620 7516 0.452400
1621 8942 0.788900
1622 750 0.001900
1624 2197 0.555600
1625 8038 0.433200
1626 6018 0.058400
1628 4939 0.442000
1629 258 0.839600
1629 5388 0.618300
1629 8334 0.741600
1630 1762 0.935600
1630 3905 0.325300
1630 4023 0.746000
1631 8871 0.872900
1631 9216 0.433300
1632 7280 0.521600
1633 4495 0.652700
1634 1757 0.469000
1635 6379 0.183300
1637 8055 0.226000
1638 203 0.412000
1639 2193 0.015300
1640 8386 0.750700
1642 7139 0.062100
1643 57 0.431700
1644 6716 0.542800
1645 3648 0.610100
1647 8452 0.436200
1648 354 0.081100
1649 1133 0.284000
1649 1770 0.073200
1651 9052 0.730000
1652 5831 0.346400
1653 4969 0.652200
1654 2846 0.481800
1654 4280 0.382600
1654 9431 0.326900
1656 2566 0.103000
1658 4898 0.370400
1659 2937 0.377400
1659 2987 0.481800
1659 9278 0.795600
1660 1442 0.691400
1660 9465 0.849800
1662 179 0.512300
1664 1357 0.855000
1666 4411 0.465400
1667 1826 0.264800
1667 2774 0.629500
1668 8801 0.562700
1670 9395 0.541200
1671 4461 0.393300
1673 291 0.420500
1676 3927 0.137100
1676 6182 0.292200
1677 6130 0.007300
1679 2749 0.932700
1679 6062 0.609300
1679 8736 0.891800
1682 6405 0.420800
1683 5488 0.400200
1685 2246 0.553900
1687 709 0.596300
1688 5413 0.506300
1688 9219 0.587200
1689 1221 0.132800
1689 5848 0.761600
1689 8070 0.651100
1690 6565 0.351100
1690 7083 0.312600
1690 7807 0.274300
1690 8907 0.149500
1692 532 0.334300
1693 2176 0.833000
1694 1474 0.233600
1694 4123 0.069200
1695 4612 0.494700
1697 3224 0.122200
1698 3593 0.402600
1698 4942 0.091200
1699 4231 0.720500
1700 4388 0.342300
1701 8420 0.566300
1702 7152 0.654500
1705 3062 0.652500
1705 4112 0.700900
1706 4945 0.301100
1708 5219 0.085500
1708 5930 0.633400
1708 8011 0.266400
1710 3731 0.894300
1711 8498 0.300300
1712 3414 0.715100
1713 938 0.330400
1713 3814 0.364900
1714 4297 0.592300
1714 6808 0.905200
1715 5003 0.264500
1716 2871 0.949800
1716 8445 0.738700
1719 794 0.004500
1722 7808 0.850700
1726 1256 0.695600
1730 5587 0.562400
1731 6489 0.337700
1731 9048 0.332800
1732 3783 0.077300
1732 8497 0.458300
1733 1351 0.657200
1733 3172 0.572000
1734 4053 0.402100
1735 1778 0.934700
1736 2804 0.360500
1737 3797 0.947700
1737 6182 0.030100
1738 5479 0.441100
1739 2242 0.700700
1739 7678 0.703000
1740 2200 0.510200
1742 2372 0.612200
1743 723 0.746400
1746 6966 0.801400
1749 86 0.336700
1749 8350 0.564100
1750 7531 0.855300
1751 5066 0.589200
1751 6395 0.508200
1753 6947 0.853400
1753 8192 0.683800
1754 774 0.106300
1754 3783 0.502000
1755 6263 0.019200
1758 2860 0.442600
1762 235 0.907200
1765 1151 0.044700
1765 6188 0.945200
1768 8040 0.180400
1769 2989 0.369900
1770 5294 0.205200
1770 7811 0.095600
1772 382 0.432700
1772 8572 0.277600
1772 8735 0.100900
1772 9369 0.498900
1773 610 0.239000
1773 2595 0.349600
1775 5364 0.558300
1775 6280 0.548100
1777 3722 0.421300
1779 7045 0.385500
1779 7583 0.380700
1781 802 0.280700
1782 2728 0.179900
1782 9056 0.127300
1783 453 0.015700
1783 7108 0.753100
1784 85 0.505000
1790 6581 0.722100
1790 8414 0.761100
1791 3756 0.268900
1792 1087 0.193600
1796 598 0.064100
1796 2876 0.425400
1797 1769 0.702100
1798 3767 0.977300
1798 8884 0.551600
1800 6240 0.043800
1801 6704 0.582100
1802 2323 0.278400
1802 5379 0.542200
1803 1900 0.443300
1804 8595 0.117200
1805 765 0.379900
1805 1891 0.764800
1805 5907 0.918400
1806 6549 0.692700
1809 327 0.970600
1809 846 0.126200
1811 7302 0.646400
1812 5769 0.386800
1812 6850 0.562300
1816 4894 0.198400
1819 3324 0.393900
1821 564 0.340200
1822 4167 0.356500
1822 8656 0.373000
1825 5618 0.115400
1829 1714 0.501200
1830 3110 0.816900
1830 5015 0.343500
1832 1641 0.498500
1833 1157 0.118000
1834 3420 0.575500
1835 7032 0.515500
1836 1532 0.355300
1837 3471 0.863300
1838 640 0.344000
1839 6627 0.456900
1841 5435 0.238100
1841 9466 0.771200
1842 3677 0.273400
1842 4052 0.525000
1843 6344 0.531100
1844 8953 0.873400
1845 5259 0.937600
1845 7289 0.048700
1845 8077 0.978800
1846 2282 0.632300
1850 5006 0.072600
1851 1523 0.211800
1852 8440 0.359900
1854 2596 0.426700
1856 7905 0.758100
1858 6035 0.915800
1861 3526 0.629700
1862 1653 0.955900
1862 8594 0.755100
1865 4717 0.526100
1867 2989 0.850100
1867 4036 0.816000
1867 9163 0.132100
1869 7344 0.760700
1870 9296 0.617200
1871 7868 0.397600
1873 1548 0.841300
1873 5850 0.038300
1875 2897 0.096200
1875 8837 0.948100
1876 717 0.396000
1876 3767 0.532300
1877 2119 0.903600
1878 5031 0.340000
1878 8457 0.663900
1880 8813 0.727400
1881 6886 0.223000
1882 5750 0.555500
1882 7820 0.455200
1883 1859 0.610300
1883 8597 0.544000
1885 8196 0.518400
1886 8902 0.286000
1887 1828 0.879000
1887 1876 0.936500
1887 3386 0.806200
1890 916 0.969100
1890 4943 0.524200
1893 4578 0.112900
1893 7716 0.650200
1894 6322 0.190900
1896 7823 0.856900
1897 3512 0.942900
1898 395 0.103400
1898 2096 0.296400
1899 2860 0.799000
1900 5717 0.441700
1900 9463 0.492500
1902 2986 0.029500
1902 3202 0.572600
1903 2950 0.572500
1903 3263 0.741700
1904 1595 0.076600
1904 4701 0.787200
1906 2920 0.193500
1906 4612 0.530900
1906 6358 0.924100
1907 1911 0.986100
1907 8715 0.975300
1908 820 0.304800
1910 5096 0.753600
1912 5732 0.206400
1912 8633 0.861400
1913 275 0.657800
1914 2204 0.102200
1914 3259 0.580500
1914 9399 0.963500
1915 9220 0.844900
1916 4025 0.753100
1916 5735 0.703000
1916 8656 0.246600
1916 9336 0.039900
1919 5632 0.462100
1919 5832 0.117400
1919 9176 0.161600
1921 6892 0.419800
1922 6148 0.666100
1922 7200 0.973200
1923 2896 0.279700
1924 6846 0.531400
1924 9208 0.930700
1925 7585 0.166700
1925 7871 0.789200
1926 56 0.103000
1930 5478 0.883600
1931 5908 0.522200
1932 1785 0.974100
1933 639 0.756100
1936 2809 0.722600
1939 7058 0.002600
1941 3549 0.205600
1941 6815 0.260400
1943 4779 0.080000
1944 940 0.735300
1945 5079 0.822700
1945 5713 0.343400
1946 8900 0.136100
1947 1720 0.665900
1948 7728 0.830400
1949 1586 0.673600
1949 4793 0.139500
1950 2616 0.378800
1950 5839 0.678400
1950 8168 0.515900
1952 1691 0.978100
1953 2092 0.267700
1953 4200 0.866900
1953 7571 0.373800
1954 5133 0.136600
1954 9192 0.082700
1955 4030 0.738800
1955 9068 0.372100
1961 8560 0.380500
1963 7253 0.302200
1965 5729 0.294500
1967 1349 0.259800
1967 1417 0.463500
1967 5252 0.987900
1969 3073 0.385100
1969 7598 0.943200
1970 9073 0.167000
1972 3600 0.925000
1973 456 0.754300
1973 2256 0.856600
1976 1225 0.602400
1977 7518 0.107400
1978 1209 0.455500
1979 275 0.654600
1979 4819 0.057500
1979 7027 0.021300
1980 5283 0.289800
1980 8559 0.931500
1981 8511 0.514000
1982 6719 0.875300
1982 8486 0.378100
1983 3012 0.884500
1983 3964 0.534800
1985 1898 0.892600
1986 3860 0.102800
1986 4908 0.212000
1989 7783 0.701600
1990 1080 0.361400
1990 2227 0.001400
1990 5943 0.384300
1991 3447 0.320100
1992 2589 0.393300
1992 4355 0.181300
1992 9473 0.209400
1994 1252 0.593700
1994 6326 0.594500
1994 7899 0.172500
1995 746 0.933000
1995 5686 0.056200
1995 6191 0.201700
1995 6664 0.508300
1995 7274 0.759200
1995 7480 0.146100
1996 3199 0.931100
1996 4782 0.421900
1998 9237 0.056500
2000 6203 0.674200
2001 5117 0.279800
2004 1772 0.780100
2004 8980 0.962800
2006 161 0.688200
2006 9443 0.498400
2007 6063 0.099000
2008 3141 0.287800
2009 4962 0.538100
2009 5303 0.011300
2010 1778 0.282800
2010 6707 0.589600
2011 2744 0.172000
2011 2781 0.170100
2011 7690 0.676300
2011 9230 0.569600
2012 770 0.551700
2012 4134 0.967400
2012 7630 0.628400
2014 3620 0.324500
2014 8255 0.521000
2017 6468 0.864900
2017 8323 0.994100
2018 7641 0.838500
2019 2921 0.347400
2019 3367 0.749400
2019 4367 0.939400
2019 8213 0.668100
2021 2544 0.481200
2021 3587 0.286200
2022 7481 0.595200
2024 3663 0.336400
2026 1824 0.959600
2027 8564 0.442100
2028 1886 0.962000
2029 7727 0.676400
2030 4610 0.706100
2031 6700 0.957700
2031 8679 0.939900
2032 8206 0.833800
2032 8567 0.155200
2033 1815 0.830400
2033 8544 0.464100
2034 263 0.298700
2034 5322 0.523300
2036 179 0.831600
2036 2374 0.539100
2037 3700 0.259800
2037 5937 0.354000
2038 2243 0.186700
2038 6396 0.350700
2038 6882 0.189700
2038 8811 0.835700
2040 7203 0.384200
2040 8611 0.009500
2043 7454 0.309000
2044 7854 0.836700
2047 397 0.281300
2049 5036 0.781300
2052 3788 0.531500
2053 2742 0.153900
2054 6336 0.525300
2055 6459 0.283200
2056 2879 0.714900
2056 7366 0.734400
2057 4586 0.449600
2057 4989 0.182100
2058 7372 0.135500
2061 6196 0.272800
2064 9228 0.635600
2065 9042 0.806200
2066 6614 0.667900
2067 2223 0.286600
2068 2468 0.142400
2069 4377 0.245900
2069 6318 0.691900
2072 7543 0.071700
2072 7963 0.498700
2075 9069 0.986000
2080 3734 0.904900
2081 1044 0.575200
2083 3686 0.766500
2084 3170 0.746800
2084 9005 0.695300
2085 3537 0.677300
2085 5844 0.282400
2086 6739 0.581900
2088 4518 0.618900
2090 7527 0.814200
2093 8009 0.016000
2094 467 0.214400
2094 1061 0.987900
2095 2144 0.817300
2096 4109 0.632100
2097 3762 0.682100
2099 8743 0.808200
2102 3102 0.279700
2102 4382 0.665000
2103 9234 0.029300
2105 2230 0.544400
2105 3907 0.529000
2105 7192 0.873200
2108 137 0.187600
2108 5611 0.931500
2112 4454 0.976400
2113 548 0.331200
2114 2539 0.623700
2114 5416 0.527100
2115 2314 0.459100
2117 2071 0.358600
2120 4469 0.334300
2120 5662 0.083200
2121 1278 0.390400
2121 2940 0.239300
2121 4878 0.486300
2121 6822 0.700100
2121 7663 0.137300
2121 9150 0.826500
2122 3598 0.930100
2124 532 0.828700
2126 4014 0.485000
2127 6825 0.659800
2127 8197 0.456400
2128 5274 0.418500
2130 7758 0.034300
2132 365 0.926800
2132 6903 0.043400
2134 2831 0.476100
2134 3021 0.385700
2135 7260 0.534100
2135 8719 0.998200
2136 5304 0.902500
2138 7907 0.014800
2139 3106 0.780500
2141 6041 0.485300
2144 854 0.390200
2146 1811 0.823100
2146 2398 0.874400
2146 6283 0.998400
2146 8567 0.195700
2147 1273 0.870000
2148 1662 0.307500
2149 80 0.411200
2149 521 0.816300
2150 4149 0.368300
2150 8475 0.426200
2151 5794 0.091200
2151 7856 0.667500
2151 7885 0.731300
2152 3450 0.300800
2152 4525 0.338000
2152 8483 0.734300
2156 5429 0.985500
2157 1073 0.698800
2157 2656 0.089900
2157 6344 0.470700
2157 6913 0.635400
2158 410 0.525300
2158 5369 0.141300
2159 4954 0.275500
2161 2439 0.987100
2161 5180 0.795000
2161 8433 0.933300
2162 2397 0.348400
2162 5599 0.209100
2163 834 0.680400
2163 5243 0.355400
2166 5737 0.438400
2166 6220 0.908800
2166 6364 0.833600
2166 7370 0.391400
2167 4162 0.734000
2167 5171 0.290700
2175 2590 0.292100
2175 5194 0.296800
2175 5232 0.024800
2176 7308 0.917800
2178 2359 0.686000
2179 7847 0.234300
2180 1375 0.497400
2181 2620 0.790600
2182 1104 0.380200
2182 9382 0.218600
2183 5758 0.722700
2183 7425 0.772800
2184 5328 0.693300
2185 8282 0.619700
2187 5872 0.762300
2188 6661 0.511500
2189 213 0.329400
2189 3800 0.001300
2189 3898 0.580600
2189 7444 0.171800
2192 2853 0.194900
2193 3581 0.150300
2193 6461 0.505400
2194 3141 0.017400
2194 8559 0.471200
2195 969 0.046100
2195 5311 0.442300
2195 5348 0.163600
2199 8524 0.572100
2200 2354 0.818300
2200 4158 0.085300
2200 6713 0.232800
2203 4028 0.246000
2204 184 0.351900
2204 8522 0.409100
2207 3046 0.114200
2208 1419 0.407200
2211 2732 0.675900
2211 4456 0.543000
2212 3578 0.357100
2212 5784 0.661600
2212 8393 0.678700
2213 3139 0.131600
2213 5180 0.439600
2213 6742 0.937200
2214 3929 0.570200
2214 4808 0.577600
2215 3549 0.764600
2215 7095 0.247000
2219 1689 0.693900
2219 6962 0.294900
2219 9324 0.570700
2221 2675 0.634800
2222 2146 0.398900
2225 8004 0.248900
2227 697 0.935300
2228 3942 0.448900
2228 7193 0.531800
2230 2746 0.634800
2231 7114 0.668100
2232 3067 0.439000
2233 1730 0.173000
2233 5640 0.694400
2234 822 0.924900
2235 9135 0.370600
2236 6889 0.638800
2239 7191 0.889700
2240 2373 0.482900
2241 5882 0.629800
2241 9209 0.465000
2242 6137 0.109200
2247 5623 0.113100
2247 9134 0.107900
2250 9206 0.445700
2251 2294 0.938800
2251 2344 0.633800
2251 6832 0.929700
2252 6460 0.062900
2253 7063 0.306900
2254 69 0.949800
2254 3548 0.010400
2254 6264 0.167800
2255 806 0.755300
2256 2390 0.833800
2256 4319 0.605900
2258 290 0.517900
2258 5138 0.942900
2259 2989 0.741200
2259 7167 0.701100
2260 8836 0.744700
2261 6236 0.873800
2262 9347 0.964100
2264 4447 0.981900
2264 5955 0.918600
2265 4477 0.283500
2266 8489 0.058600
2268 8081 0.821000
2269 2976 0.179500
2270 7581 0.034900
2271 2202 0.771300
2272 8032 0.540500
2273 2774 0.331500
2273 5424 0.578200
2274 7517 0.854500
2279 6919 0.642400
2280 6338 0.420100
2281 5577 0.545900
2281 6886 0.182300
2282 2599 0.236300
2282 2853 0.205400
2282 6564 0.259700
2286 7603 0.942600
2287 2181 0.641600
2288 98 0.829100
2289 9033 0.388800
2293 6546 0.168400
2294 2678 0.740100
2294 4990 0.872800
2294 7354 0.355500
2296 8731 0.178800
2298 4268 0.996400
2299 6639 0.959100
2302 1303 0.156000
2303 6062 0.928900
2303 8427 0.424600
2304 7656 0.223100
2305 2240 0.136400
2306 2254 0.260200
2308 1632 0.544500
2310 5863 0.082200
2312 1273 0.598100
2313 8209 0.029200
2316 7250 0.454900
2316 9041 0.332500
2317 7937 0.943700
2318 6271 0.303100
2319 7854 0.428200
2323 1389 0.661000
2323 3869 0.381100
2323 4742 0.136200
2324 1799 0.096600
2324 8642 0.305200
2327 4190 0.823900
2328 9482 0.627300
2329 714 0.205900
2331 318 0.980200
2331 4462 0.437800
2331 6826 0.835200
2332 2074 0.539200
2333 6536 0.025100
2335 1628 0.006800
2336 5162 0.786100
2337 1983 0.447400
2337 7559 0.288700
2338 5664 0.863200
2339 1355 0.656200
2341 773 0.284700
2342 5183 0.644600
2344 1837 0.263600
2345 4044 0.174800
2345 4633 0.368600
2346 2616 0.537500
2346 2849 0.926400
2346 6771 0.749100
2348 4979 0.147700
2353 5879 0.002900
2353 8692 0.127000
2354 2847 0.916900
2354 5132 0.672100
2355 1199 0.113800
2355 6356 0.960200
2356 3893 0.119400
2357 4544 0.492400
2360 8326 0.361300
2361 662 0.470000
2361 1215 0.058800
2362 1525 0.330000
2365 4306 0.264500
2366 6968 0.245900
2367 2529 0.947700
2368 7979 0.032400
2368 8280 0.906200
2369 7702 0.368500
2369 9410 0.662500
2371 2355 0.953600
2376 2470 0.094100
2376 5470 0.685300
2377 1964 0.412400
2377 3133 0.111800
2378 1034 0.491800
2379 7266 0.461600
2380 3409 0.877100
2382 2079 0.660200
2382 3572 0.278000
2387 5290 0.657200
2387 8263 0.645400
2392 1428 0.897200
2392 7505 0.882300
2392 7986 0.335200
2394 7570 0.427000
2395 4230 0.803800
2397 3351 0.923100
2397 6042 0.866700
2397 6968 0.499700
2397 7669 0.584500
2397 7885 0.924800
2398 5251 0.166100
2399 3419 0.374400
2399 4983 0.259400
2401 8871 0.830500
2404 1355 0.070200
2404 2651 0.281000
2404 3995 0.555000
2404 9435 0.619000
2405 2185 0.409800
2408 7006 0.258400
2410 7503 0.416700
2411 1759 0.382100
2411 7454 0.096300
2412 3936 0.131300
2413 7483 0.609900
2413 8885 0.656200
2416 89 0.841000
2418 3703 0.499800
2420 5240 0.307200
2421 4882 0.169800
2422 5960 0.048800
2422 9485 0.225800
2424 6802 0.367000
2426 5186 0.567800
2426 7228 0.569700
2426 7423 0.778800
2428 2343 0.590200
2433 4341 0.110700
2433 7034 0.640700
2434 6424 0.072000
2437 409 0.365800
2438 5166 0.287300
2439 918 0.741400
2439 2470 0.067000
2441 1263 0.757200
2442 7943 0.240700
2443 6355 0.230900
2444 67 0.012000
2444 1942 0.132500
2444 7861 0.209400
2444 9182 0.214200
2445 607 0.905800
2445 2699 0.277800
2446 1546 0.097100
2447 5651 0.782800
2447 9001 0.667500
2448 2850 0.612700
2448 2909 0.343800
2448 4013 0.690300
2448 6895 0.233600
2448 7188 0.308000
2449 99 0.357300
2449 3075 0.216700
2449 8231 0.677300
2451 1779 0.736000
2452 1603 0.010000
2453 6145 0.355900
2454 9058 0.240000
2455 82 0.927600
2455 788 0.763000
2459 3856 0.379400
2460 5807 0.686000
2461 4181 0.698900
2461 5142 0.590400
2463 2030 0.962100
2463 8820 0.781300
2464 293 0.538400
2464 5997 0.094100
2466 3053 0.886000
2469 3229 0.257500
2469 7295 0.463500
2470 34 0.330800
2472 6405 0.756800
2475 1653 0.802800
2475 5993 0.803100
2475 7997 0.876600
2477 5398 0.087500
2477 8800 0.667900
2478 9496 0.502400
2480 2277 0.335600
2481 8799 0.588600
2482 2076 0.351900
2482 4730 0.206700
2483 3796 0.262200
2483 4776 0.098600
2483 7815 0.150100
2486 7858 0.321000
2487 962 0.594400
2487 8837 0.153700
2489 1041 0.062600
2489 2521 0.007800
2489 4461 0.774300
2489 5640 0.682000
2490 1131 0.120500
2490 1320 0.719300
2490 8395 0.161900
2491 133 0.120200
2491 530 0.681200
2491 2648 0.144800
2492 1009 0.057800
2493 1304 0.134900
2493 2260 0.014800
2495 4340 0.189100
2497 7424 0.070900
2497 9014 0.037900
2498 7687 0.307900
2498 8092 0.515700
2500 7906 0.393500
2501 2840 0.995200
2501 3849 0.439600
2502 2984 0.151400
2502 3601 0.778100
2502 4154 0.741200
2502 5039 0.087600
2504 4390 0.470400
2505 5926 0.292800
2506 6729 0.406900
2507 5214 0.430200
2508 4591 0.871300
2508 6379 0.707300
2509 3424 0.014300
2511 6464 0.024600
2513 1089 0.237000
2517 2138 0.598300
2518 3882 0.926200
2519 2806 0.334400
2519 9214 0.443000
2520 174 0.099100
2521 6842 0.715200
2521 7173 0.721600
2522 3072 0.782500
2523 6405 0.942000
2524 3747 0.047600
2525 7411 0.800400
2525 9131 0.466800
2526 1608 0.279100
2527 4858 0.044700
2528 3605 0.787600
2528 4733 0.899100
2529 6243 0.775700
2529 9028 0.837500
2533 4341 0.344400
2533 6451 0.191200
2533 6852 0.378400
2534 3239 0.256300
2537 7425 0.021500
2538 460 0.293300
2538 7017 0.240400
2539 2559 0.202600
2539 6069 0.348200
2542 5798 0.537100
2543 4403 0.124300
2545 5425 0.192700
2549 1988 0.488600
2549 6980 0.407000
2549 7367 0.734900
2550 3568 0.299900
2550 5701 0.807100
2550 6403 0.913700
2553 2837 0.765100
2553 6664 0.334200
2555 1031 0.719300
2555 5307 0.033600
2555 5369 0.615600
2555 9051 0.112200
2557 3291 0.050600
2557 4384 0.055200
2557 6103 0.026200
2559 1279 0.955400
2559 1644 0.525200
2560 7213 0.756300
2563 1944 0.589800
2566 7137 0.738900
2566 7540 0.319400
2566 8110 0.848100
2567 8154 0.493600
2567 9087 0.114800
2568 1055 0.812300
2569 977 0.666800
2571 2380 0.381800
2572 4385 0.718800
2576 4659 0.418600
2576 8577 0.055900
2577 3649 0.585000
2578 3315 0.298800
2578 9407 0.409600
2581 6552 0.586100
2582 2753 0.315600
2582 7638 0.147400
2583 6908 0.991500
2584 870 0.107500
2584 2659 0.334300
2584 3237 0.038000
2584 7028 0.922400
2586 2 0.373100
2586 2067 0.989200
2587 8102 0.543500
2589 5375 0.563300
2589 8089 0.187900
2590 7283 0.215500
2592 5750 0.485300
2598 4871 0.219500
2599 4849 0.936900
2599 9132 0.277600
2600 3767 0.953100
2600 7985 0.814900
2600 8969 0.349600
2602 5705 0.021600
2604 254 0.341000
2605 1422 0.384400
2605 4532 0.093300
2606 1615 0.969300
2607 7304 0.190000
2608 7115 0.164600
2609 8955 0.507000
2611 795 0.508200
2611 5187 0.051500
2611 8969 0.367000
2612 2663 0.584800
2614 2623 0.994800
2615 5362 0.435100
2616 2067 0.696000
2616 6569 0.016500
2617 891 0.152500
2618 235 0.899500
2618 5583 0.046400
2619 7939 0.029300
2620 859 0.574400
2623 392 0.340400
2623 2722 0.219300
2625 2142 0.904000
2625 4572 0.683100
2627 5393 0.371600
2630 2270 0.401100
2634 4277 0.205000
2634 7303 0.237700
2635 3714 0.884400
2635 5267 0.921200
2637 6286 0.781600
2638 5897 0.241900
2639 1665 0.583600
2639 7455 0.201900
2642 4721 0.127100
2642 4962 0.687700
2643 5394 0.910700
2644 1498 0.750900
2646 5323 0.822900
2646 8193 0.225100
2648 2710 0.386700
2650 1758 0.418700
2651 1788 0.935800
2652 427 0.105600
2652 8435 0.531300
2653 2294 0.621200
2653 4961 0.280300
2653 7872 0.197800
2654 885 0.408400
2654 3277 0.362600
2654 5854 0.161900
2655 7102 0.893500
2655 8592 0.440500
2655 8671 0.670300
2656 245 0.210400
2656 2579 0.471100
2656 5983 0.049900
2656 7277 0.495900
2658 5856 0.269700
2658 6754 0.684200
2658 7906 0.748000
2659 8148 0.391600
2661 853 0.558800
2661 1607 0.732200
2661 5956 0.611600
2662 606 0.581200
2663 3965 0.070600
2663 6390 0.374200
2664 849 0.033600
2664 7919 0.406100
2665 6928 0.658000
2668 4507 0.575200
2669 7018 0.976000
2670 1049 0.441600
2670 2627 0.777800
2670 3091 0.569500
2670 3110 0.021100
2670 4044 0.512300
2671 4277 0.407600
2672 6855 0.219800
2674 4195 0.230500
2675 4244 0.438500
2675 6289 0.919900
2676 1474 0.319000
2677 3871 0.284300
2678 6744 0.363800
2679 5698 0.499300
2682 698 0.813500
2683 7541 0.234800
2689 5588 0.022300
2691 138 0.301100
2691 5939 0.298100
2692 3102 0.825900
2692 9063 0.136400
2693 5613 0.814600
2693 5922 0.861100
2695 276 0.552900
2696 870 0.018500
2699 2732 0.507800
2699 4852 0.713600
2699 6941 0.697700
2700 4154 0.893500
2701 1145 0.701200
2701 1188 0.937300
2701 5390 0.010900
2702 847 0.819700
2703 6659 0.034300
2704 4529 0.516200
2704 6328 0.653300
2706 7891 0.754100
2707 6435 0.280000
2713 85 0.603100
2713 7840 0.888800
2714 59 0.643200
2714 6133 0.786100
2715 1582 0.491100
2715 2539 0.403500
2716 3115 0.877400
2716 3289 0.708200
2716 7562 0.826500
2718 146 0.010700
2718 7028 0.095600
2719 6953 0.543300
2722 773 0.856200
2722 6106 0.264400
2723 2466 0.775500
2723 9440 0.637900
2724 4070 0.725100
2725 6670 0.894600
2726 425 0.768000
2726 898 0.206800
2729 1840 0.043300
2731 6690 0.153600
2732 317 0.718300
2732 4762 0.128600
2732 6105 0.220800
2732 7129 0.453600
2732 7396 0.465300
2732 9482 0.089800
2734 2199 0.506700
2734 4892 0.076500
2734 7079 0.166500
2735 1011 0.747700
2736 1727 0.334600
2736 8353 0.305100
2739 1673 0.818900
2740 7375 0.982000
2740 8594 0.969000
2741 7364 0.576600
2742 7503 0.233500
2742 9171 0.292100
2743 2768 0.673800
2745 2662 0.573700
2746 2676 0.199700
2747 3566 0.958200
2748 6962 0.336200
2749 1262 0.149700
2749 1659 0.328400
2750 671 0.113100
2751 631 0.771900
2752 1731 0.792600
2752 6912 0.587100
2754 7460 0.079200
2755 3097 0.192900
2758 7284 0.775400
2758 8704 0.353400
2759 8204 0.838900
2760 2540 0.133900
2761 737 0.698100
2761 6329 0.190300
2761 7453 0.396800
2762 4867 0.338900
2763 3591 0.922700
2767 3914 0.838400
2767 7585 0.629500
2769 5877 0.865500
2771 2134 0.216300
2774 852 0.064900
2776 5597 0.678000
2777 6397 0.535100
2778 4857 0.517300
2782 5728 0.255700
2783 3168 0.852800
2783 4392 0.823200
2784 3353 0.016600
2784 4894 0.474700
2785 6684 0.944100
2786 2970 0.458600
2786 9149 0.850000
2788 7461 0.535600
2790 2779 0.434100
2791 544 0.024400
2791 1086 0.504400
2791 7517 0.876500
2792 136 0.908200
2792 5810 0.285200
2794 5934 0.132700
2795 6445 0.000100
2796 5114 0.318000
2796 7393 0.530100
2797 4681 0.829200
2798 1754 0.673600
2799 833 0.913000
2801 951 0.756100
2802 8616 0.168500
2803 4115 0.964000
2804 5596 0.348300
2805 2628 0.598500
2806 6130 0.731400
2809 7970 0.870800
2809 9144 0.333400
2810 7550 0.463000
2812 9090 0.166900
2814 2670 0.466400
2814 3111 0.456400
2816 8748 0.127800
2821 6672 0.639900
2821 8358 0.896500
2824 8824 0.427400
